lat,lng
18.97779083251953,72.83190155029297
18.982370376586914,72.83479309082031
18.982370376586914,72.83479309082031
18.982370376586914,72.83479309082031
18.982370376586914,72.83479309082031
18.986154556274414,72.83428955078125
18.986154556274414,72.83428955078125
18.97013282775879,72.80339813232422
18.96375846862793,72.80558013916016
18.970748901367188,72.80403137207031
18.97013282775879,72.80339813232422
18.97161865234375,72.8099136352539
18.97013282775879,72.80339813232422
18.96295,72.80186
22.351993560791016,79.36287689208984
18.94525718688965,72.79441833496094
18.949539184570312,72.79772186279297
22.351993560791016,79.36287689208984
18.949539184570312,72.79772186279297
18.963054656982422,72.81583404541016
18.96375846862793,72.80558013916016
18.963054656982422,72.81583404541016
22.351993560791016,79.36287689208984
18.958335876464844,72.81998443603516
18.97077751159668,72.80978393554688
18.963054656982422,72.81583404541016
18.98088264465332,72.81512451171875
18.97077751159668,72.80978393554688
18.95256996154785,72.7962875366211
18.95078468322754,72.80219268798828
18.957693099975586,72.82786560058594
18.95879364013672,72.81974029541016
22.351993560791016,79.36287689208984
18.96026611328125,72.81251525878906
22.351993560791016,79.36287689208984
19.121871948242188,72.85200500488281
19.10978889465332,72.86640167236328
19.124547958374023,72.8583755493164
19.104835510253906,72.87244415283203
19.104835510253906,72.87244415283203
19.124547958374023,72.8583755493164
19.112794876098633,72.86248016357422
19.104835510253906,72.87244415283203
19.10085105895996,72.87631225585938
19.120275497436523,72.86163330078125
19.10085105895996,72.87631225585938
19.10085105895996,72.87631225585938
19.10085105895996,72.87631225585938
19.104835510253906,72.87244415283203
19.101394653320312,72.86605072021484
19.124547958374023,72.8583755493164
19.125732421875,72.82884979248047
19.125732421875,72.82884979248047
19.125732421875,72.82884979248047
19.125732421875,72.82884979248047
19.125732421875,72.82884979248047
19.13407325744629,72.83036041259766
19.125732421875,72.82884979248047
19.13788604736328,72.81358337402344
19.14397430419922,72.82380676269531
19.125732421875,72.82884979248047
19.13407325744629,72.83036041259766
19.14397430419922,72.82380676269531
22.351993560791016,79.36287689208984
19.13788604736328,72.81358337402344
19.13407325744629,72.83036041259766
19.13407325744629,72.83036041259766
19.127782821655273,72.82621765136719
19.14397430419922,72.82380676269531
19.125732421875,72.82884979248047
19.13407325744629,72.83036041259766
19.13407325744629,72.83036041259766
22.351993560791016,79.36287689208984
19.125732421875,72.82884979248047
19.13407325744629,72.83036041259766
19.13788604736328,72.81358337402344
19.14397430419922,72.82380676269531
19.125732421875,72.82884979248047
19.125732421875,72.82884979248047
19.127782821655273,72.82621765136719
19.13407325744629,72.83036041259766
19.125732421875,72.82884979248047
19.13407325744629,72.83036041259766
19.13407325744629,72.83036041259766
19.14397430419922,72.82380676269531
19.11501,72.8375
19.118310928344727,72.83782958984375
19.13407325744629,72.83036041259766
19.13407325744629,72.83036041259766
19.13407325744629,72.83036041259766
19.13407325744629,72.83036041259766
19.13407325744629,72.83036041259766
19.13407325744629,72.83036041259766
19.125732421875,72.82884979248047
19.13407325744629,72.83036041259766
19.13407325744629,72.83036041259766
19.125732421875,72.82884979248047
19.13407325744629,72.83036041259766
20.280200958251953,85.84870147705078
19.017684936523438,72.86492919921875
22.351993560791016,79.36287689208984
19.017684936523438,72.86492919921875
19.017684936523438,72.86492919921875
19.017684936523438,72.86492919921875
19.017684936523438,72.86492919921875
19.03286,72.8723
19.017684936523438,72.86492919921875
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061569213867188,72.83686828613281
19.061119079589844,72.8470458984375
19.061119079589844,72.8470458984375
19.061119079589844,72.8470458984375
19.061119079589844,72.8470458984375
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
18.948259353637695,72.8267593383789
18.953723907470703,72.8287353515625
22.351993560791016,79.36287689208984
18.948259353637695,72.8267593383789
18.948259353637695,72.8267593383789
18.948259353637695,72.8267593383789
18.948259353637695,72.8267593383789
19.233776092529297,72.85694122314453
19.233776092529297,72.85694122314453
22.351993560791016,79.36287689208984
19.2487735748291,72.84930419921875
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
19.234966278076172,72.86043548583984
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
19.233776092529297,72.85694122314453
19.233776092529297,72.85694122314453
19.227909088134766,72.8636474609375
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
19.233776092529297,72.85694122314453
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
19.2487735748291,72.84930419921875
19.2487735748291,72.84930419921875
22.351993560791016,79.36287689208984
19.233776092529297,72.85694122314453
19.227909088134766,72.8636474609375
22.351993560791016,79.36287689208984
19.233776092529297,72.85694122314453
22.351993560791016,79.36287689208984
19.2487735748291,72.84930419921875
22.351993560791016,79.36287689208984
19.233776092529297,72.85694122314453
22.351993560791016,79.36287689208984
19.233776092529297,72.85694122314453
18.563005447387695,73.90657806396484
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
19.233776092529297,72.85694122314453
19.227909088134766,72.8636474609375
19.23641586303711,72.86747741699219
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
18.98088264465332,72.81512451171875
18.97077751159668,72.80978393554688
18.98055076599121,72.83454132080078
18.98055076599121,72.83454132080078
18.97507,72.8295
18.98055076599121,72.83454132080078
18.98055076599121,72.83454132080078
18.98055076599121,72.83454132080078
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
18.964611053466797,72.84062957763672
18.96085,72.83776
22.351993560791016,79.36287689208984
18.964611053466797,72.84062957763672
18.991336822509766,72.83824157714844
18.964611053466797,72.84062957763672
18.97148,72.84055
18.98894691467285,72.84258270263672
18.97077751159668,72.80978393554688
18.964611053466797,72.84062957763672
18.968597412109375,72.81903076171875
19.05341339111328,72.9040756225586
19.05341339111328,72.9040756225586
19.05341339111328,72.9040756225586
19.05341339111328,72.9040756225586
19.05341339111328,72.9040756225586
19.05341339111328,72.9040756225586
19.05341339111328,72.9040756225586
19.05341339111328,72.9040756225586
19.05341339111328,72.9040756225586
19.05341339111328,72.9040756225586
19.050865173339844,72.90879821777344
19.05341339111328,72.9040756225586
19.05341339111328,72.9040756225586
19.05341339111328,72.9040756225586
19.05105209350586,72.91764831542969
19.055980682373047,72.91606140136719
19.055980682373047,72.91606140136719
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
18.9427490234375,72.82361602783203
18.931015014648438,72.82807159423828
18.940324783325195,72.83448028564453
18.98726463317871,72.83152770996094
18.98726463317871,72.83152770996094
18.9249324798584,72.830078125
18.98726463317871,72.83152770996094
18.9249324798584,72.830078125
18.9249324798584,72.830078125
18.9249324798584,72.830078125
22.351993560791016,79.36287689208984
18.9249324798584,72.830078125
18.9249324798584,72.830078125
18.92806053161621,72.83326721191406
18.92806053161621,72.83326721191406
18.93825,72.8375
18.93075,72.83268
18.915369033813477,72.8221435546875
18.9249324798584,72.830078125
18.9249324798584,72.830078125
18.9249324798584,72.830078125
18.9249324798584,72.830078125
18.9249324798584,72.830078125
18.9249324798584,72.830078125
18.9249324798584,72.830078125
18.9249324798584,72.830078125
18.9249324798584,72.830078125
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
18.93344,72.83499
18.93344,72.83499
19.00442886352539,72.84913635253906
22.351993560791016,79.36287689208984
19.00442886352539,72.84913635253906
18.996265411376953,72.8268814086914
18.9427490234375,72.82361602783203
18.98726463317871,72.83152770996094
19.01302146911621,72.84465026855469
19.01774787902832,72.83582305908203
19.01302146911621,72.84465026855469
19.01774787902832,72.83582305908203
19.01774787902832,72.83582305908203
19.01774787902832,72.83582305908203
19.01774787902832,72.83582305908203
19.01774787902832,72.83582305908203
19.01774787902832,72.83582305908203
19.01774787902832,72.83582305908203
19.01774787902832,72.83582305908203
19.01774787902832,72.83582305908203
19.01302146911621,72.84465026855469
19.01774787902832,72.83582305908203
19.01302146911621,72.84465026855469
19.01774787902832,72.83582305908203
19.01794,72.84175
19.03156,72.83773
19.01302146911621,72.84465026855469
19.01302146911621,72.84465026855469
19.25006866455078,72.85934448242188
19.25006866455078,72.85934448242188
19.256515502929688,72.85433959960938
19.25006866455078,72.85934448242188
19.25006866455078,72.85934448242188
19.25006866455078,72.85934448242188
19.25006866455078,72.85934448242188
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
19.25006866455078,72.85934448242188
19.25006866455078,72.85934448242188
19.25006866455078,72.85934448242188
19.25006866455078,72.85934448242188
19.25006866455078,72.85934448242188
19.25006866455078,72.85934448242188
19.25006866455078,72.85934448242188
19.25006866455078,72.85934448242188
19.25006866455078,72.85934448242188
19.25006866455078,72.85934448242188
18.956552505493164,72.83186340332031
18.94505,72.82925
18.956552505493164,72.83186340332031
18.95534324645996,72.8399429321289
18.95773696899414,72.8293228149414
18.95773696899414,72.8293228149414
18.957061767578125,72.82687377929688
18.95338,72.83618
18.95486068725586,72.8387222290039
18.954509735107422,72.83544158935547
18.963054656982422,72.81583404541016
18.95616,72.8377
18.964611053466797,72.84062957763672
18.964611053466797,72.84062957763672
18.964611053466797,72.84062957763672
18.964611053466797,72.84062957763672
18.964611053466797,72.84062957763672
22.351993560791016,79.36287689208984
19.073719024658203,72.9123764038086
19.073719024658203,72.9123764038086
19.073719024658203,72.9123764038086
19.073719024658203,72.9123764038086
19.073719024658203,72.9123764038086
19.073719024658203,72.9123764038086
22.351993560791016,79.36287689208984
19.087797164916992,72.9026870727539
19.087797164916992,72.9026870727539
22.351993560791016,79.36287689208984
19.073719024658203,72.9123764038086
19.073719024658203,72.9123764038086
19.073719024658203,72.9123764038086
19.073719024658203,72.9123764038086
19.073719024658203,72.9123764038086
22.351993560791016,79.36287689208984
19.073719024658203,72.9123764038086
19.087797164916992,72.9026870727539
19.087797164916992,72.9026870727539
18.507299423217773,73.8533935546875
19.087797164916992,72.9026870727539
19.101398468017578,72.9121322631836
19.073719024658203,72.9123764038086
19.073719024658203,72.9123764038086
19.073719024658203,72.9123764038086
19.073719024658203,72.9123764038086
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
19.073719024658203,72.9123764038086
19.073719024658203,72.9123764038086
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
19.073719024658203,72.9123764038086
19.073719024658203,72.9123764038086
19.073719024658203,72.9123764038086
19.073719024658203,72.9123764038086
22.351993560791016,79.36287689208984
18.958335876464844,72.81998443603516
18.958335876464844,72.81998443603516
18.958335876464844,72.81998443603516
22.351993560791016,79.36287689208984
18.95879364013672,72.81974029541016
18.957061767578125,72.82687377929688
18.957061767578125,72.82687377929688
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
19.170392990112305,72.83177185058594
19.16497039794922,72.84596252441406
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
11.660490989685059,76.2505874633789
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
22.351993560791016,79.36287689208984
19.161806106567383,72.85758972167969
22.351993560791016,79.36287689208984
19.16497039794922,72.84596252441406
22.351993560791016,79.36287689208984
19.16497039794922,72.84596252441406
11.660490989685059,76.2505874633789
22.351993560791016,79.36287689208984
19.161579132080078,72.84428405761719
23.310001373291016,85.28260040283203
22.351993560791016,79.36287689208984
