lat,lng
19.128642,72.828161
19.1230708,72.8304251
19.130245,72.81843040000001
19.1277875,72.84680279999999
19.1140838,72.8394699
19.1142845,72.8395811
19.117851,72.8675255
19.1211151,72.82693139999999
19.1452368,72.8235775
19.117227,72.8395099
19.143591,72.824629
19.1168433,72.83972729999999
19.130439,72.837788
19.1286656,72.82808849999999
19.1316641,72.8360641
19.128372,72.82732
19.1241143,72.83078909999999
19.1180031,72.8709095
19.1330249,72.8394524
19.1237937,72.8264011
19.1244212,72.8241647
19.130902,72.84255499999999
19.127033,72.8253258
19.129673,72.84240199999999
19.1253396,72.84252049999999
19.1392075,72.8267437
19.0221278,72.8729633
19.0231067,72.8659468
19.022606,72.8706078
19.0258808,72.86530309999999
19.0255822,72.8640997
19.024063,72.870177
19.0265388,72.86610809999999
19.0274317,72.8665568
19.0262462,72.8742742
19.0274836,72.87394069999999
19.0524396,72.8242408
19.0626164,72.82918149999999
19.0627672,72.8293384
19.0538326,72.83284309999999
19.0542756,72.83612
19.0653809,72.8317836
19.0550244,72.8266043
19.0551511,72.83054899999999
19.0596106,72.8325395
19.0592996,72.8293082
19.0601434,72.8294136
19.0652778,72.8311111
19.0574288,72.82377629999999
19.0670637,72.8251382
19.0630972,72.8247267
19.0612236,72.83656130000001
19.062816,72.82835899999999
19.0548755,72.8395
19.0548951,72.8393206
19.0627333,72.8289666
19.0644599,72.828205
19.0654132,72.83076
19.0658152,72.8249704
19.0621413,72.82860819999999
19.0630559,72.8248797
19.0626089,72.82896629999999
19.062926,72.829022
19.0603835,72.82430819999999
19.0531205,72.8292657
19.0506451,72.8272047
19.0626677,72.8277789
19.0501268,72.8263224
19.0475863,72.8251317
19.0542114,72.8330206
19.0615129,72.827263
19.0655731,72.82483429999999
19.0542562,72.8367732
19.0541426,72.83333979999999
19.0534582,72.8354169
19.0515895,72.8283665
19.0588466,72.84812219999999
19.0590615,72.85005389999999
19.0611133,72.84934919999999
19.068096,72.8489939
19.0548399,72.84069029999999
19.0601199,72.843439
19.0639122,72.84441269999999
19.0573534,72.8475117
19.0573313,72.8475138
18.9515028,72.8276195
18.947723,72.826448
18.945599,72.82835399999999
18.9523035,72.8255351
18.9487601,72.8268397
18.948292,72.8257129
18.947808,72.8264481
18.946454,72.82932199999999
19.2170776,72.8495787
19.2265204,72.8549713
19.2266,72.85251099999999
19.228409,72.84616009999999
19.2460254,72.84949399999999
19.2171253,72.8507839
19.2352033,72.8430249
19.2353462,72.8641557
19.2363625,72.8595867
19.2457277,72.8495433
19.230525,72.839516
19.2327791,72.8441629
19.217008,72.8485587
19.2192305,72.86014829999999
19.2275578,72.82202740000001
19.2161446,72.84820239999999
19.2275433,72.8600836
19.2348775,72.8424476
19.229185,72.859566
19.2239854,72.8466352
19.245318,72.84709769999999
19.2469877,72.8501557
19.234747,72.8432617
19.2229838,72.8479423
19.2293666,72.8647664
19.2409118,72.8650514
19.2375801,72.85978659999999
19.2287219,72.84520440000001
19.2235848,72.8569555
19.2345559,72.865495
19.2473783,72.8526438
19.2169573,72.8514951
19.228798,72.854661
19.2336932,72.8639037
19.2336902,72.86429729999999
19.2188315,72.8600836
19.2478088,72.8498935
19.139331,72.8445375
19.2261316,72.8418973
19.2348781,72.8612425
19.223239,72.85412199999999
19.2416834,72.8466234
19.2292293,72.8647759
19.2369967,72.8670308
19.2473603,72.8526301
19.2170121,72.84659289999999
19.2283287,72.8217676
18.9771532,72.81090429999999
18.9757879,72.8121737
18.9742955,72.83362199999999
18.9740867,72.8339973
18.9699204,72.8300278
18.976586,72.833286
18.9726046,72.83593259999999
18.9731465,72.8357077
18.9715906,72.831692
18.9683813,72.8406416
18.9702194,72.84063370000001
18.9667611,72.8395791
18.9620244,72.834169
18.9594093,72.8375507
18.9696305,72.81936739999999
18.9559279,72.8368526
18.9667195,72.82885259999999
18.9910518,72.836406
18.9598798,72.8375409
19.0193152,72.8363735
18.9702194,72.84063370000001
18.9902878,72.84160179999999
18.9713766,72.8179385
18.962023,72.83408899999999
18.9685386,72.82178809999999
19.0327953,72.89634319999999
19.0274769,72.8875187
19.0531488,72.9067642
19.0859462,72.92245919999999
19.0307623,72.90512020000001
19.0309119,72.9051805
19.030155,72.90522849999999
19.2218651,72.8594991
19.0457696,72.9014372
19.0449677,72.8990094
19.0319981,72.8964905
19.0539429,72.910068
19.0318757,72.896554
19.0175955,72.8577875
19.0552351,72.907883
19.04531,72.9136049
19.062673,72.92562099999999
19.0547009,72.9144788
19.0447048,72.9102511
19.0496655,72.9215325
18.9299683,72.8266187
18.9310818,72.82629179999999
18.9316435,72.8276533
18.9423577,72.825482
18.94434,72.82794899999999
18.942515,72.825388
18.9470477,72.8355725
18.9476867,72.83452310000001
18.9473509,72.8350237
18.9172415,72.8285837
18.9474054,72.83419359999999
18.9178485,72.8278062
18.9475095,72.8335063
18.9176141,72.8281825
18.9580989,72.8281152
18.9171313,72.8270995
18.9362941,72.8365092
18.9172256,72.8277757
18.9537439,72.8022824
18.933709,72.833028
18.9330952,72.83232319999999
18.9282368,72.8312207
18.9273983,72.83168560000001
18.9382013,72.8354045
18.9393148,72.8346097
18.916335,72.81961199999999
18.9119225,72.8214816
18.9334254,72.83359560000001
18.9182538,72.8304424
18.911221,72.820435
18.9192167,72.829745
18.9037004,72.81314320000001
18.9112748,72.8162428
18.91112,72.8158036
18.9112837,72.8189653
18.9317866,72.8280968
18.9375862,72.8358547
18.9364998,72.8289015
18.9345534,72.83525399999999
18.9387716,72.83701049999999
18.9329072,72.83682010000001
18.9813835,72.8349734
18.9385352,72.836334
18.9981913,72.8510944
18.999325,72.846254
19.0006818,72.8546112
18.993169,72.83117
19.122943,72.864193
18.9417603,72.8246502
18.94643,72.834616
19.0173193,72.84795299999999
19.015738,72.83470299999999
19.0128378,72.8488785
19.0228449,72.8420588
19.0022174,72.8197096
19.0167856,72.83514579999999
19.01876,72.8469109
19.0231395,72.8391261
19.0202756,72.8384569
19.021811,72.8374015
19.0261714,72.8410565
19.0240388,72.8380469
19.019231,72.8365922
19.0193152,72.8363735
19.007102,72.847062
19.019018,72.840907
19.0180718,72.843418
19.023555,72.842961
19.012,72.844094
19.0222734,72.8423017
19.0188748,72.8408626
19.0231801,72.8445405
19.018481,72.84856599999999
19.0173624,72.8480589
19.230089,72.855503
19.2439057,72.8652726
19.2563324,72.8649902
19.2567169,72.855715
19.245248,72.870024
19.2547418,72.8580813
19.1249556,72.8224817
19.250598,72.865819
19.260258,72.865448
19.2506556,72.86325269999999
19.252387,72.854157
19.2403367,72.8583368
19.2475472,72.8705453
19.2403365,72.8583379
19.2409118,72.8650514
19.250162,72.860451
19.253154,72.8599613
19.2486672,72.8624677
19.252932,72.86460799999999
19.4945979,72.86040969999999
18.9351195,72.834341
19.2417502,72.867082
19.256332,72.8744143
19.251205,72.860444
18.951661,72.8279458
18.951674,72.8268068
22.5645175,72.928871
18.9548867,72.84001289999999
18.9580825,72.8282072
18.9583141,72.8288278
18.9562239,72.8264114
18.952947,72.8344443
18.954052,72.8375729
18.9541204,72.8373719
18.9618679,72.82824029999999
18.9559547,72.8376889
18.9588201,72.8321589
18.9599761,72.83836000000001
18.9597577,72.83842969999999
18.9599761,72.83836000000001
18.9593512,72.8386584
18.9622405,72.83747
18.962938,72.8375111
19.0827538,72.9071731
19.0804278,72.9041586
19.083389,72.905305
19.0822043,72.9034147
19.0802199,72.90539439999999
19.0742934,72.9077171
19.0832241,72.90473999999999
18.9512489,72.8023907
19.0732569,72.908609
19.0890463,72.9070479
19.086749,72.9094543
19.0841461,72.9050522
19.079923,72.908084
19.0802199,72.90539439999999
19.078931,72.9082449
19.077045,72.905085
19.08715,72.91401809999999
19.0942771,72.8996164
19.0494561,72.9386268
19.0840412,72.90342509999999
19.0874505,72.90725859999999
19.0876029,72.9044668
19.090814,72.903723
19.0952991,72.9118481
19.0898756,72.9025202
19.077874,72.905563
19.0794273,72.90384590000001
19.0791669,72.9058361
19.087578,72.9071623
19.0741458,72.9082202
19.0741321,72.90588199999999
19.0872956,72.911532
19.128406,72.9252541
19.0923659,72.91155719999999
19.094462,72.908887
19.0796791,72.9093682
19.0607678,72.9033322
19.0785948,72.91040749999999
19.0802902,72.9047053
18.9519981,72.8229527
18.9504131,72.8289331
18.9571501,72.8165516
18.9569207,72.8219561
18.9586936,72.8257275
18.9576078,72.8191641
18.9583346,72.829906
18.957383,72.8271917
18.9548254,72.8256145
18.9644115,72.8294899
19.15481,72.8562728
19.1637252,72.8437965
19.1658716,72.8514482
19.1661052,72.8488445
19.1631023,72.8415273
19.1669473,72.8337743
19.159991,72.8460899
19.1590521,72.849065
19.1631411,72.8388049
19.1621185,72.8485397
19.163306,72.8447118
19.166356,72.852296
19.1681819,72.8318245
19.1618079,72.8423729
19.1651926,72.8484323
19.155361,72.83648699999999
19.1586653,72.8485886
19.1618079,72.8423729
19.159121,72.846194
19.1627643,72.8486683
19.163306,72.8447118
19.1617017,72.8395489
19.1668067,72.8480677
19.157265,72.839634
19.1667033,72.8433909
19.1699008,72.8497508
19.162959,72.839041
19.170453,72.849729
19.159414,72.8458785
19.1595355,72.84862180000002
19.1602889,72.8456463
19.1663087,72.8558863
19.153323,72.84152
19.1662377,72.8536611
19.1456778,72.8545237
19.1632302,72.8438712
19.164522,72.850911
19.0530236,72.9158176
19.0487515,72.9142669
19.0606794,72.9103479
19.0635323,72.92223849999999
19.065185,72.91970599999999
19.065613,72.91634200000001
19.0790239,72.9080122
19.0485432,72.9106828
19.1438489,72.8423457
19.1430571,72.84270719999999
19.1433805,72.84310030000002
19.1432311,72.8431226
19.1433805,72.84310030000002
19.1438489,72.8423457
19.1324777,72.8496555
19.1333556,72.84967859999999
19.1397127,72.84365369999999
19.1297283,72.8524973
19.1439201,72.8389425
19.128964,72.854557
19.1366446,72.8566323
19.1364294,72.85297249999999
19.1431937,72.8365687
19.1394644,72.84880220000001
19.1385354,72.8487908
19.1394644,72.84880220000001
19.1379082,72.84084059999999
19.1326732,72.8495863
19.1429471,72.8373788
19.1380083,72.8568907
19.1437103,72.8394443
19.1453486,72.83526719999999
19.1454349,72.835303
19.1375,72.8466667
19.1375,72.8466667
19.139482,72.851956
19.1112078,72.82638030000001
19.1137133,72.83562169999999
19.0853516,72.8293278
19.109206,72.8263769
19.113016,72.826576
19.1093008,72.8264413
19.1103899,72.8267632
19.1193499,72.8512132
19.1110742,72.82625709999999
19.113016,72.826576
19.1139186,72.8358082
19.1021497,72.8332722
19.109206,72.8263769
19.110879,72.826701
19.1138432,72.8357791
19.0873839,72.8271025
19.1139186,72.8358082
19.116712,72.837667
19.1083151,72.8393739
19.1002084,72.8449897
19.0992652,72.845866
19.1046969,72.8424409
19.1134985,72.84211979999999
19.1016792,72.8462832
19.0893979,72.8385912
19.102198,72.8349312
19.113443,72.842061
19.0982541,72.844352
19.0959955,72.8428574
19.104417,72.842522
19.1002892,72.84220309999999
19.1007222,72.840401
19.1056885,72.84907679999999
19.1003254,72.8421728
19.0971819,72.8422819
19.0903749,72.834642
19.1378376,72.9354235
19.1006796,72.84006389999999
19.0902273,72.8343484
19.100809,72.843721
19.111383,72.8410519
19.0997229,72.8462261
19.1009673,72.8503949
19.1049893,72.8425054
19.089132,72.838157
19.0861,72.844526
19.101001,72.848525
19.0979083,72.8485116
19.1074889,72.8483569
19.109838,72.83301
19.100027,72.84272
19.1030501,72.8436667
19.0983894,72.8443571
19.087007,72.8383099
18.9537588,72.822857
18.966612,72.826166
18.963247,72.82860099999999
18.9686647,72.8210148
18.9630684,72.8336083
18.9619224,72.8325456
18.9189355,72.8290732
19.2115515,72.8676531
19.2119576,72.8680408
19.212244,72.86773099999999
19.2293851,72.82273239999999
19.210168,72.867677
19.207758,72.87263
19.2132494,72.8637937
19.2016508,72.8572803
19.2104497,72.87437609999999
19.2039135,72.8557726
19.202613,72.8537284
19.2073475,72.86469699999999
19.2092376,72.8732095
19.2004008,72.856996
19.210285,72.8659321
19.2108661,72.8677264
19.209268,72.8673963
19.2092699,72.8622156
19.2058149,72.8720432
19.2126475,72.8759254
19.2084497,72.8776405
19.2001244,72.8552258
19.1970126,72.8734121
19.210283,72.863044
19.2135401,72.8631137
19.212895,72.8695474
19.2120142,72.8206853
19.2079544,72.8344398
19.1981955,72.8427669
19.2073652,72.83766800000001
19.2031997,72.8506687
19.2140479,72.82420379999999
19.206006,72.8411
19.2063299,72.8438723
19.2073424,72.8356761
19.202495,72.842676
19.2020039,72.8434425
19.2118867,72.8373084
19.2131056,72.8364107
19.203297,72.8401238
19.2033521,72.8429718
19.2152685,72.8317076
19.2013292,72.8281378
19.215587,72.827871
19.2185994,72.82869269999999
19.213018,72.8414966
19.2031242,72.83834159999999
19.2102806,72.837612
19.2065859,72.8445181
19.194879,72.846853
19.2034392,72.8261887
19.2172401,72.8341234
19.2108245,72.8240414
19.2066395,72.8434626
19.213018,72.8414966
19.21617,72.82872119999999
19.2132865,72.8350466
19.2052366,72.85012549999999
19.202495,72.842676
19.2029261,72.851036
19.2087551,72.8205706
19.2090888,72.8203011
19.1337676,72.9379596
19.129454,72.9344934
19.1300856,72.9356964
19.1308199,72.9358187
19.1315255,72.92714099999999
19.1311,72.928324
19.125429,72.9288754
19.1330703,72.9377228
19.130026,72.934748
19.0775751,72.86498929999999
19.1332624,72.9377274
19.134563,72.940449
19.1443323,72.93742639999999
19.1365626,72.9343889
19.1378376,72.9354235
19.1400926,72.9256403
19.1406457,72.9270748
19.1411989,72.9263341
18.9499186,72.7948258
18.9488861,72.7984159
18.9526178,72.8047979
19.066309,72.83419289999999
19.0675383,72.8354909
19.0681801,72.8383478
19.0716942,72.83507019999999
19.0703737,72.82856389999999
19.0686157,72.8313018
19.0694921,72.8298896
19.070159,72.83854199999999
19.07002,72.8291079
19.0683592,72.8389528
19.0749941,72.8258887
19.0681801,72.8383478
19.0697325,72.8299344
19.0661373,72.8378455
19.0708516,72.8225125
19.0658172,72.8388111
19.066442,72.8445079
19.073211,72.8264059
19.066677,72.83749000000002
19.0683947,72.8449301
19.066424,72.84377099999999
19.043018,72.84056199999999
19.0287894,72.8412105
19.0334783,72.8422859
19.0346015,72.8422056
19.0431334,72.8411887
19.0397441,72.8460784
19.043138,72.844027
19.0392527,72.84409819999999
19.032548,72.84015099999999
19.0448022,72.84104520000001
19.038213,72.84199699999999
19.0398164,72.8509717
19.0430839,72.84379109999999
19.0395404,72.8418382
19.0389371,72.8460693
19.0820375,72.8858377
19.065196,72.876108
19.0616473,72.883918
19.0657599,72.87608159999999
19.064802,72.876408
19.0630448,72.8823553
19.0659037,72.8753497
19.0402072,72.8502238
19.1420212,72.84044759999999
19.064448,72.8761054
19.062855,72.8830289
19.0612902,72.8841752
19.0654008,72.8768786
19.0548951,72.8393206
19.0705476,72.879353
19.061356,72.88211720000001
19.0762349,72.8823223
19.0747269,72.87265719999999
19.0473113,72.8611475
19.0647081,72.8822332
19.0012487,72.82536000000002
19.000562,72.8256535
18.9901727,72.8308512
19.0066824,72.83081
19.0070815,72.83061529999999
18.9980108,72.8224049
18.996405,72.8309039
18.9979387,72.830827
18.9983869,72.8309865
18.9991188,72.829416
18.9899968,72.83138129999999
19.002505,72.82234799999999
18.946201,72.7955429
18.9456176,72.7955181
18.9456717,72.7955399
18.9486138,72.7924571
18.9529685,72.8201626
18.9532288,72.8211314
19.1911238,72.8468087
19.1842945,72.8472465
19.184514,72.848574
19.1942985,72.8389302
19.1934327,72.8395318
19.195997,72.822636
19.18358,72.852684
19.1912403,72.8337303
19.1912436,72.83186160000001
19.194887,72.838724
19.183934,72.8466863
19.1785011,72.8422155
19.1929432,72.8339661
19.1872667,72.8611949
19.1940106,72.8327535
19.174847,72.84469
19.1857967,72.84539339999999
19.1906796,72.8329571
19.1910744,72.831341
19.179483,72.847397
19.1784648,72.85065759999999
19.1884916,72.85397139999999
19.1833306,72.8535136
19.1917694,72.8319563
19.1852214,72.84212889999999
19.1836641,72.8233618
19.193487,72.8453643
19.18819,72.852822
19.1895564,72.8343809
19.183399,72.84823759999999
19.1841729,72.8489172
19.1954509,72.8389131
19.195291,72.836957
19.1843228,72.8575481
19.1836484,72.8380123
19.1963112,72.8184867
19.1862817,72.821694
19.186,72.84125399999999
19.1878132,72.8433697
19.1880839,72.8440426
19.190692,72.832674
19.193259,72.84172699999999
19.1868726,72.8480261
19.1912436,72.83186160000001
19.1899442,72.83537559999999
19.1908606,72.8333483
19.1870239,72.85253589999999
19.2535008,72.85270729999999
19.1770429,72.8421259
19.1955608,72.84627090000001
19.1896753,72.8525532
19.1761407,72.8514934
19.185631,72.85633500000002
19.0544369,72.936831
19.0412966,72.9475835
19.0276366,72.8508488
19.0263231,72.8536141
19.0281047,72.8522351
19.0258822,72.8503949
19.029341,72.8527249
19.0229051,72.84972479999999
19.0271715,72.8511556
19.028482,72.851418
12.2958104,76.6393805
19.028482,72.851418
19.0293409,72.8525533
19.0276248,72.85506070000001
19.0331408,72.85464480000002
19.0390929,72.8682268
19.036897,72.864711
19.0396349,72.8613558
19.0517029,72.8899342
19.0349912,72.8639362
19.034753,72.863418
19.035145,72.866317
19.0332094,72.85643569999999
19.0402614,72.855273
19.0298545,72.841877
19.031912,72.841763
19.2864947,72.8592054
19.288485,72.8717736
19.2842341,72.88030839999999
19.2818856,72.87579240000001
19.280187,72.8758939
19.29741,72.8756946
19.296435,72.875294
19.2808811,72.8623856
19.2775481,72.8691015
19.2736951,72.87058569999999
19.2809462,72.862448
19.2848475,72.86235800000001
19.2799069,72.8709111
19.274039,72.86952699999999
19.281146,72.86162399999999
19.276959,72.86223799999999
19.2750136,72.8622384
19.293281,72.872733
19.2721081,72.8621032
19.2849989,72.85774359999999
19.285945,72.87163199999999
19.2931347,72.8717908
19.2794703,72.8659455
19.2754173,72.8678635
19.2748909,72.86034939999999
19.2891158,72.8576558
19.292863,72.856324
19.2832302,72.87039349999999
19.2809956,72.86304539999999
19.2811258,72.8598437
19.2797976,72.8724834
19.278309,72.86253409999999
19.1721769,72.95579769999999
19.1714536,72.95462110000001
19.1777307,72.9504791
19.1633698,72.9470149
19.175768,72.953867
19.1700789,72.9573415
19.1660161,72.94955130000001
19.1767149,72.9563108
19.1753888,72.95144309999999
19.1660696,72.9645628
19.1858103,72.9469901
19.1737981,72.9534149
19.1749746,72.95357109999999
19.1641015,72.94649489999999
19.1637343,72.9463981
19.1632214,72.94674549999999
19.1691586,72.9610866
19.10943,72.85601179999999
19.168574,72.95929799999999
19.170964,72.9541352
19.1788774,72.94913389999999
19.1648834,72.9439137
19.1721608,72.9587356
19.1710973,72.958978
19.16715,72.9629752
19.1687103,72.9601167
19.1610781,72.94686469999999
19.166562,72.938327
19.1690766,72.9614892
19.17239,72.95595229999999
19.168235,72.93159000000001
19.173247,72.95561099999999
19.171753,72.94788299999999
19.1714289,72.9547813
19.1750969,72.950311
19.1634309,72.9467323
19.1713439,72.952843
19.1686117,72.9481251
19.1746739,72.9431038
19.1689577,72.95228929999999
19.175725,72.952328
19.1754747,72.9459528
19.1757348,72.94585359999999
19.1732948,72.9545972
19.1670061,72.9500469
19.1657846,72.9493225
19.0759837,72.8776559
18.9705424,72.8280025
18.963705,72.824681
18.9724292,72.82223669999999
18.970141,72.8309079
18.981008,72.827646
19.1667544,72.9472505
19.166818,72.9471377
19.164316,72.949568
19.146075,72.9370364
19.1522553,72.9415413
19.169404,72.9595774
19.152438,72.939921
19.149565,72.94401599999999
19.1493,72.945478
19.151956,72.93924
18.9124323,72.8220886
18.9166833,72.8173675
18.9152805,72.82434570000001
18.917241,72.828583
18.9179358,72.8285542
18.9107108,72.82037679999999
19.0056161,72.8389907
19.0016,72.839568
19.007344,72.8412163
18.9910065,72.8369139
18.992583,72.8366873
19.0035557,72.83851949999999
19.1153634,72.90706469999999
19.1151885,72.8590167
19.1194413,72.9116947
19.1150503,72.9071617
19.11512,72.90781100000001
19.1143795,72.899459
19.1193661,72.91140159999999
19.1215858,72.8911218
19.1157424,72.9056018
19.123237,72.909948
19.1353505,72.90480339999999
19.1192875,72.8995305
19.1120295,72.89659189999999
19.1193661,72.91140159999999
19.1378639,72.9128906
19.1254009,72.9215189
19.0149184,72.8322608
19.0106015,72.8295237
19.0137414,72.8275362
19.0130398,72.8309578
19.01097,72.829453
19.0113889,72.8283577
19.0101909,72.8293549
19.0106001,72.82951709999999
19.0101323,72.82946849999999
19.0130051,72.8285746
19.0747693,72.88140510000001
19.0153949,72.8274887
19.0156979,72.82729619999999
19.1054518,72.8605103
19.080178,72.840841
19.0815094,72.8376744
19.0776663,72.86400739999999
19.0805523,72.8407703
19.0797909,72.85735129999999
19.0777948,72.8649218
19.0814364,72.8367834
19.0579579,72.9004964
19.0817564,72.8355719
19.0815458,72.8554061
19.0799303,72.8536443
19.080178,72.840841
19.0789995,72.8669918
19.0790513,72.850095
19.0776636,72.84651649999999
19.0771058,72.8436479
18.9376034,72.8284084
19.0810914,72.8543188
19.0803882,72.8539742
19.1159506,72.8564066
19.0880415,72.8371469
19.0815458,72.8554061
19.077779,72.86090899999999
19.0430363,72.8632738
19.040181,72.867971
19.0532894,72.87687389999999
19.037166,72.867175
19.036667,72.85858379999999
19.039282,72.86653299999999
19.0450944,72.86352509999999
19.0424769,72.869766
19.0382951,72.8617821
19.034907,72.865442
19.0520533,72.8751195
19.0453919,72.86536559999999
19.0430995,72.8620372
19.0350666,72.8640666
19.0424769,72.869766
19.0332094,72.85643569999999
19.037156,72.8627983
19.0525548,72.8653736
19.1846834,72.9730867
19.1827303,72.9763875
19.1803635,72.9728406
19.1944459,72.97908509999999
19.18998,72.969793
19.188369,72.975934
19.1299734,72.9343147
19.20953,72.95052299999999
19.1946267,72.9784032
19.178043,72.978535
19.188121,72.972386
19.0386954,72.9472822
19.03965,72.94735
19.03973,72.947709
19.05137,72.9020867
19.0617331,72.91152
19.1132099,72.92999089999999
19.1128942,72.93107909999999
19.1185498,72.9399547
19.1086,72.914282
19.112418,72.932244
19.111224,72.9272458
19.1109585,72.9276524
19.114089,72.935993
19.104639,72.91186010000001
19.113295,72.929384
19.1122826,72.93320829999999
19.0965982,72.8519614
19.1087604,72.8485269
19.1054494,72.8498077
19.1033096,72.8472785
19.187435,72.84797089999999
19.1059599,72.84917089999999
19.1055311,72.84866880000001
19.0940484,72.84660219999999
19.0999969,72.85515
19.1031987,72.859957
19.104407,72.8585622
19.1059599,72.84917089999999
19.1008616,72.8514526
19.102158,72.862763
19.0991539,72.8481652
19.1030888,72.84797309999999
19.09597,72.848108
19.0981901,72.846094
19.0999891,72.8435397
19.1030817,72.8423449
19.1014789,72.83681589999999
19.1060335,72.8427129
19.1086126,72.8457514
19.1100479,72.8330339
19.0016278,72.8147364
19.0022703,72.8140707
18.9987336,72.8177404
19.013153,72.8224268
19.0022184,72.81410679999999
19.0001819,72.8180354
19.0016428,72.8145902
19.0027721,72.8155206
19.0051336,72.82095149999999
19.0016278,72.8147364
19.0064316,72.8220518
19.0013876,72.8144951
18.9989177,72.8176889
19.0000708,72.8176972
18.9987139,72.818313
19.001369,72.814882
19.0021707,72.8197429
18.9915441,72.8211572
19.0062174,72.82311969999999
