Name,Distance,Rating,Votes,Address,Website
Honesty Stores Near Railway Station Jogeshwari East,0.39 KM,5.0,1 Votes,"Ganga Nivas, Shop No 4, Gufa Road, Jogeshwari East, Mumbai - 400060, Near Railway Station",https://www.justdial.com/Mumbai/Honesty-Stores-Near-Railway-Station-Jogeshwari-East/022PXX22-XX22-090825231310-C4D3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Ashoka Dry Fruits General Store Near Dena Bank Jogeshwari East,0.5 KM,3.7,31 Votes,"5a, Laxmi Niwas, HFS Road, Jogeshwari East, Mumbai - 400060, Near Dena Bank",https://www.justdial.com/Mumbai/Ashoka-Dry-Fruits-General-Store-Near-Dena-Bank-Jogeshwari-East/022PXX22-XX22-170329122734-S4D8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Ashapura Provision Stores Hanuman Chowk Meghwadi Jogeshwari East,1.18 KM,4.5,2 Votes,"Shop No 6, Siddeshwar Niwas, Scotters Colony Road, Jogeshwari East, Mumbai - 400060, Hanuman Chowk, Meghwadi",https://www.justdial.com/Mumbai/Ashapura-Provision-Stores-Hanuman-Chowk-Meghwadi-Jogeshwari-East/022PXX22-XX22-171011134008-T7W9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Chamunda Medical General Stores Natwar Nagar Jogeshwari East,1.23 KM,3.7,24 Votes,"3/12, Sahyadri Cottage, P P Dias Compound, Road No 5, Jogeshwari East, Mumbai - 400060, Natwar Nagar",https://www.justdial.com/Mumbai/Chamunda-Medical-General-Stores-Natwar-Nagar-Jogeshwari-East/022PXX22-XX22-120829001246-R9F3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Usha Stores Near Bank Of Baroda Jogeshwari East,0.54 KM,3.9,20 Votes,"Shop No. 4-B, Interlink Co Operative Housing Society, Caves Road, Jogeshwari East, Mumbai - 400060, Near Bank Of Baroda",https://www.justdial.com/Mumbai/Usha-Stores-Near-Bank-Of-Baroda-Jogeshwari-East/022P1238688207F9X3P7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Royal Super Market Bhavani Chowk Jogeshwari East,0.54 KM,4.0,1 Votes,"Shop No 1, Bhavani Chowk, Bandrekar Wadi, Bandrakar Wadi Road, Jogeshwari East, Mumbai - 400060, Bhavani Chowk",https://www.justdial.com/Mumbai/Royal-Super-Market-Bhavani-Chowk-Jogeshwari-East/022P209596_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Lucky General Store Jogeshwari West,0.8 KM,3.0,1 Votes,"Shop No 5, Jogeshwari West, Mumbai - 400102",https://www.justdial.com/Mumbai/Lucky-General-Store-Jogeshwari-West/022PXX22-XX22-160301172232-M4S2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Lucky General Stores Near Universal Tower Jogeshwari West,0.81 KM,3.5,2 Votes,"Shop-5 Ashiyana Apartment, Amrut Nagar, Jogeshwari West, Mumbai - 400102, Near Universal Tower",https://www.justdial.com/Mumbai/Lucky-General-Stores-Near-Universal-Tower-Jogeshwari-West/022PXX22-XX22-151203110932-Y2G2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Raj General Store Near Jogeshwari Railway Crossing Jogeshwari East,0.95 KM,4.0,3 Votes,"Shop No 1, New Jogeshwari Bhaji Market, Jogeshwari East, Mumbai - 400060, Near Jogeshwari Railway Crossing",https://www.justdial.com/Mumbai/Raj-General-Store-Near-Jogeshwari-Railway-Crossing-Jogeshwari-East/022P1222164998K6Z6I6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Shree balaji medical general store Meghwadi Jogeshwari East,1.06 KM,,0 Votes,"Shop no 1, Income tax colony, Jogeshwari East, Mumbai - 400060, Meghwadi",https://www.justdial.com/Mumbai/Shree-balaji-medical-general-store-Meghwadi-Jogeshwari-East/022PXX22-XX22-130426163345-Q9X1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
