Name,Distance,Rating,Votes,Address,Website
Venus Cake Shop General Stores Opposite Bhatia Medical St Anthony Church Miranda House Santacruz East,0.29 KM,4.3,6 Votes,"Shop No 03,Rahul Agency ,St. Anthony Road, Santacruz East, Mumbai - 400055, Opposite Bhatia Medical, St. Anthony Church, Miranda House",https://www.justdial.com/Mumbai/Venus-Cake-Shop-General-Stores-Opposite-Bhatia-Medical-St-Anthony-Church-Miranda-House-Santacruz-East/022PXX22-XX22-151119094651-J9S5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Aarti Stores Near Pimpleshwar Sports Club Santacruz East,0.49 KM,,0 Votes,"Shop No 4, Vora Chawl, Dhobighat, Vakola Bridge, Santacruz East, Mumbai - 400055, Near Pimpleshwar Sports Club",https://www.justdial.com/Mumbai/Aarti-Stores-Near-Pimpleshwar-Sports-Club-Santacruz-East/022PXX22-XX22-170804183020-D3B8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Amul Ice Cream Parlour Vakola Police Station Santacruz East,0.85 KM,5.0,2 Votes,"Shop no. 2, New Agripda, Santacruz East, Mumbai - 400029, Vakola Police Station",https://www.justdial.com/Mumbai/Amul-Ice-Cream-Parlour-Vakola-Police-Station-Santacruz-East/022PXX22-XX22-151106095928-W5C5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Shriram Kirana Stores Hanuman Tekdi Gate No 2 Santacruz East,1.08 KM,,0 Votes,"Lokseva Mitra Mandal, Golibar Road No. 6, Santacruz East, Mumbai - 400055, Hanuman Tekdi Gate No.2",https://www.justdial.com/Mumbai/Shriram-Kirana-Stores-Hanuman-Tekdi-Gate-No-2-Santacruz-East/022PXX22-XX22-170719140012-C7Z7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Zalani Stores Near Santacruz Station Santacruz West,1.39 KM,3.6,28 Votes,"Shop No 5, Husani Chawl, 1st Hasnabad Lane, Santacruz West, Mumbai - 400054, Near Santacruz Station",https://www.justdial.com/Mumbai/Zalani-Stores-Near-Santacruz-Station-Santacruz-West/022P1929798_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Elite Medical General Stores Opp Right Col Hotel Santacruz East,1.39 KM,4.5,16 Votes,"8/B, Lovely Home Co-Opreative Housing Society, Kalina Road, Santacruz East, Mumbai - 400029, Opp Right Col Hotel",https://www.justdial.com/Mumbai/Elite-Medical-General-Stores-Opp-Right-Col-Hotel-Santacruz-East/022PXX22-XX22-140702163438-G3Z2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Golden Medico Surgical Near Milan Subway Signal Santacruz West,1.87 KM,4.0,36 Votes,"Shop No. 19,Rizvi Park, CHS Ltd, S. V. Road, Santacruz West, Mumbai - 400054, Near Milan Subway Signal",https://www.justdial.com/Mumbai/Golden-Medico-Surgical-Near-Milan-Subway-Signal-Santacruz-West/022PXX22-XX22-120314192432-E4S9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Rons Provision General Stores Opposite To SVC Co Operative Bank Vakola Santacruz East,0.03 KM,5.0,3 Votes,"Shop No - 10, Air View Building, Nehru Road, Vakola-Santacruz East, Mumbai - 400055, Opposite To SVC Co-Operative Bank",https://www.justdial.com/Mumbai/Rons-Provision-General-Stores-Opposite-To-SVC-Co-Operative-Bank-Vakola-Santacruz-East/022PXX22-XX22-140203143923-B1V2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Shanti General Store Gavdevi Nagar Santacruz East,,,0 Votes,"G 065, Gavdevei Vakola Pipe Li, Santacruz East, Mumbai - 400055, Gavdevi Nagar",https://www.justdial.com/Mumbai/Shanti-General-Store-Gavdevi-Nagar-Santacruz-East/022PXX22-XX22-140410230542-S8W1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Saraswati Enterprises Near Western Express Highway Santacruz East,,,0 Votes,"Gate No, 3 Hanuman Tekadi, Santacruz East, Mumbai - 400055, Near Western Express Highway",https://www.justdial.com/Mumbai/Saraswati-Enterprises-Near-Western-Express-Highway-Santacruz-East/022PXX22-XX22-170619125006-E2T7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
