Name,Distance,Rating,Votes,Address
Laxmi General Store M G Road Goregaon West,1.36 KM,5.0,1 Votes,"Shop No. 123, Link Road, Goregaon West, Mumbai - 400104, M.G. Road"
Shivam Stores Near Post Office Bhangur Nagar Goregaon West,1.58 KM,3.2,11 Votes,"Shop No 1 Bhanumati Society, Goregaon West, Mumbai - 400104, Near Post Office, Bhangur Nagar"
Ravi Super Market Near St Thomas School Goregaon East,1.14 KM,4.0,57 Votes,"Shop No 8, Shree Niketan, Pandurang Wadi Road, Goregaon East, Mumbai - 400063, Near St Thomas School"
Gupta General Store Jawahar Nagar Goregaon West,0.12 KM,5.0,2 Votes,"162/1, Jawahar Nagar, Jawahar Nagar Road No. 2, Goregaon West, Mumbai - 400062, Jawahar Nagar"
Bashir General Store Near Mantri Park Goregaon West,0.16 KM,5.0,1 Votes,"Shop No 27 Building No 25 Starvaes, Film City Road, Goregaon West, Mumbai - 400104, Near Mantri Park"
Lokmanya Provision Stores Near thakkar dairy Goregaon West,,5.0,1 Votes,"24/2, Shop Number 2, Mahatma Gandhi Road, Goregaon West, Mumbai - 400062, Near thakkar dairy"
Viren Stores Near IB Patel School Best Nagar goregaon West,0.83 KM,5.0,1 Votes,"167/3, Shree Hari Nivas, Station Road, Best Nagar-goregaon West, Mumbai - 400104, Near IB Patel School"
Gala Oil Soap Depo Opp BEST Colony Goregaon West,0.9 KM,3.1,9 Votes,"34/275, Motilala Nagar No.1, Bst Road, Goregaon West, Mumbai - 400104, Opp.BEST Colony"
Nayak Mangalore Store Near Roasry Church Goregaon West,1 KM,3.9,7 Votes,"Shop No. 95, LT Nagar, MG Road, Goregaon West, Mumbai - 400062, Near Roasry Church"
Aarey Milk Center Opposite Kusum Masala Goregaon East,1.05 KM,,0 Votes,"Nearby Montex Shakti House, Walbhatt Road, Goregaon East, Mumbai - 400063, Opposite Kusum Masala"
Welcome stores Ram mandir road Goregaon West,1.08 KM,4.3,4 Votes,"Seal kajal chs, shop no 6,, Goregaon West, Mumbai - 400104, ram mandir road,"
Oswal Grain Store Near Pandurang Wadi Goregaon East,1.2 KM,4.4,17 Votes,"Road No 1, Madhukar Digambar Deshpande Road, Goregaon East, Mumbai - 400063, Near Pandurang Wadi"
Banas Oil Shop Centre Opposite Sunder Nagar and Dhl Building Goregaon West,1.61 KM,3.9,11 Votes,"Shop No 2 Tahura Mansion, S V Road, Goregaon West, Mumbai - 400062, Opposite Sunder Nagar and Dhl Building"
Ajanta Store Opposite Janta Dairy Goregaon West,0.23 KM,,0 Votes,"Shop No. 9/10 Building No. 176, Station Road, Goregaon West, Mumbai - 400062, Opposite Janta Dairy"
Niti Stores Near Aarti Shop Goregaon West,0.24 KM,4.2,41 Votes,"Shop No. 156, S V Road, Goregaon West, Mumbai - 400104, Near Aarti Shop"
Easy Day Fair Price Near Natural Ice Cream Goregaon West,0.52 KM,3.4,9 Votes,"Shop No 9 10, MG Road, Goregaon West, Mumbai - 400062, Near Natural Ice Cream"
New Chhaya Dry Fruit Store Near Natural IceCream Goregaon West,0.54 KM,4.4,10 Votes,"Shop No 2A, Dhanlaxmi Building, Vidya Niketan Marg, Goregaon West, Mumbai - 400062, Near Natural IceCream"
Bhagwati Provision Stores Goregaon East,0.74 KM,3.0,1 Votes,"Shop no 1/2 ram mandir road, opp to guru govind indl estat, Goregaon East, Mumbai - 400063"
Anil Grain Store Opposite Patkar College Goregaon West,0.75 KM,4.0,1 Votes,"1 6, Dave Chawl, Unnat Nagar No. 2, Goregaon (West, V Road, Goregaon West, Mumbai - 400104, Opposite Patkar College"
Shree Rang Store Nr Sanskardham Collage Goregaon West,,4.0,1 Votes,"Shop No 1 Panchshil Nagar, Teen Dongri, Goregaon West, Mumbai - 400104, Nr Sanskardham Collage"
Vijay Kirana And General Stores Nandadeep Society Goregaon East,0.79 KM,2.5,2 Votes,"Shop No.3, Road no-5, Jay Prakash nagar, Goregaon East, Mumbai - 400063, Nandadeep Society"
Pragati General Store Siddharth Nagar Goregaon West,0.83 KM,4.1,7 Votes,"Shop No 5, Suyojana Co Operative Housing Society, Road No 17, Goregaon West, Mumbai - 400062, Siddharth Nagar"
