Name,Distance,Rating,Votes,Address
Vimal general store Parel,1.08 KM,,0 Votes,"S.P. Compond, Dr V K Valimbe Marg, Parel, Mumbai - 400012"
Vimal General Store Near Shraddha Medical Store Parel,1.08 KM,,0 Votes,"Shop No. 685, Sahapur ji Palan Ji Compound, Dr. Vijay Kumar Valimbe Road, Parel, Mumbai - 400012, Near Shraddha Medical Store"
Viabhav nagavkar and general stores Opp Shivshena Shakha Parel,1.09 KM,,0 Votes,"Shop No.3,Sai Dham Coperative Housing Society, Parel Village Road, Parel, Mumbai - 400012, Opp Shivshena Shakha"
Thorat General Store Near Abhudaya Bank Parel,1.12 KM,,0 Votes,"G.D.Ambekar Marg, Parel, Mumbai - 400012, Near Abhudaya Bank"
Sai krupa general stores Near sai krupa dryfruits Parel,,,0 Votes,"1170, sai krupa gen stores, g. d. ambekar marg, Parel, Mumbai - 400012, near sai krupa dryfruits"
Patiyane General Stores Near Ram Mandir Parel,,,0 Votes,"Shop No 95/56, Turner Sanitarium, Jerbai Wadia Road, Bhoiwada, Parel, Mumbai - 400012, Near Ram Mandir"
Haria Grain General Store Near Post Office Parel,,,0 Votes,"Shop No M/8, Best Colony, Shree Saibaba Road, Parel, Mumbai - 400012, Near Post Office"
Durga Medical And General Stores Parel Village Parel,1.14 KM,1.0,1 Votes,"Shop No 8, 40/46-A, Comer Mansion, Bhagwant Rao Paradkar Marg, Parel, Mumbai - 400012, Parel Village"
Gangan Tobacco General Store Near Sai Baba Mandir Parel,1.14 KM,,0 Votes,"Shop No 1, Bohari Chawl, Nanabhai Paralkar Road, Parel Village, Parel, Mumbai - 400012, Near Sai Baba Mandir"
Sai General Stores Opposite Padmavati Apartment Parel,1.14 KM,,0 Votes,"Shop No 3, Kamar Mension, Nanabhai Paralkar Road, Parel Village, Parel, Mumbai - 400012, Opposite Padmavati Apartment"
M K Gupta General Stores Near Laxmi Narayan Temple Parel,1.14 KM,,0 Votes,"Shop No 1, Radhabai Niwas, Nanabhai Paralkar Road, Parel Village, Parel, Mumbai - 400012, Near Laxmi Narayan Temple"
Nagaonkar General Stores Near Shivsena Shakha Parel,1.14 KM,,0 Votes,"Shop No 5, Saidham Building, Nanabhai Paralkar Road, Parel Village, Parel, Mumbai - 400012, Near Shivsena Shakha"
Chamunda General Store Parel Village Parel,1.16 KM,,0 Votes,"Shop No 675, Shapurji Palanji Compound, Dr Vijaykumar Valmiki Road, Parel, Mumbai - 400012, Parel Village"
Shree Siddhanath Medical Stores Opposite Hanuman Mandir Parel,1.17 KM,2.0,1 Votes,"Shop 8, Samta Jamal Chawl, G D Ambedkar Road, Parel, Mumbai - 400012, Opposite Hanuman Mandir"
Liladhar Desar Parel,1.25 KM,,0 Votes,"10 Ram Niwas, Dr Ambedkar Road, Parel, Mumbai - 400012"
Anil Enterprises Near K E M Hospital Parel,1.28 KM,5.0,1 Votes,"Shop No 3 Mahalaxmi Society, Dr S S Rao Road, Parel, Mumbai - 400012, Near K E M Hospital"
Mahavir Stationery General Store Near Veterinary Laboratory Parel,1.3 KM,,0 Votes,"Shop No 19/B, Bhuvaneshwar Building, Dr V K Walimbe Road, Parel Village, Parel, Mumbai - 400012, Near Veterinary Laboratory"
Rutuja Stationery General Store Near halfkins Ins Parel,1.32 KM,,0 Votes,"Shop No. 163, Marvadi Vadi, G.D. Ambekar Road, Parel, Mumbai - 400012, Near halfkins Ins."
Nanji Kuvarji General Stores Opposite Shree Aadeshwar Jain Mandir Parel,1.32 KM,,0 Votes,"Shop No 1, Nirmala Niwas, Aai Mai Merwamji Street, Parel, Mumbai - 400012, Opposite Shree Aadeshwar Jain Mandir"
Narkar Beedi Shop Gerenal Store Parel,1.32 KM,,0 Votes,"Shop No. 1/2 Dr Amedakar Road, Parel, Mumbai - 400012"
Gurukrupa Bakery General Stores Opposite Lalotha Maidan Parel,1.33 KM,,0 Votes,"Shop No 7, 40 46, Kamal Mansion, Village, Parel, Mumbai - 400012, Opposite Lalotha Maidan"
Kolage General Stores Near Lalotha Ground Parel,1.33 KM,3.0,2 Votes,"Shop No 4, Bhakti Biulding, Village, Parel, Mumbai - 400012, Near Lalotha Ground"
Mahindrakar kirana store Opp Parel workshop Parel,1.35 KM,,0 Votes,"A6, Vitthal more building,, Ai mai mervanji street, Parel, Mumbai - 400012, Opp Parel workshop"
G S Kirana Store Near Baradevi Mandir Parel,1.37 KM,,0 Votes,"Shop No 12, Saxeria Compound, Mukund Jadhav Road, Golandji Hill, Parel, Mumbai - 400012, Near Baradevi Mandir"
Sha Narshi Shivji And Company Near Wadia Hospital Parel,1.38 KM,,0 Votes,"Shop No 1 Parmanand Wadi, G D Ambekar Marg, Parel, Mumbai - 400012, Near Wadia Hospital"
Ashirwad Bakery General Stores Near Dena Bank Opposite Cyclone Krishna Nagar Parel,1.47 KM,4.9,7 Votes,"Shop No 414, Dr Ambedkar Road, Parel, Mumbai - 400012, Near Dena Bank, Opposite Cyclone, Krishna Nagar"
Star Gold Bakery General Store Near Best Kamgar Vasahat Parel,1.48 KM,,0 Votes,"Shop No 3, Savitribai Phule Vasahat, Jerbai Wadia Road, Bhoiwada, Parel, Mumbai - 400012, Near Best Kamgar Vasahat"
Shree Siddhivinayak Kirana General Store Near Sai Baba Mandir Parel,1.48 KM,5.0,2 Votes,"Shop No B/9, Khaparidev Society, G D Ambekar Road, Parmanand Wadi, Parel, Mumbai - 400012, Near Sai Baba Mandir"
Sada Sangam General Stores Opposite to Dena Bank Parel,1.5 KM,5.0,2 Votes,"Madhav Bhavan, Shop No7, B.A Road, Jahangir Merwanji Street, Parel, Mumbai - 400012, Opposite to Dena Bank"
Gajanan bidi shop V Parel,1.53 KM,,0 Votes,"Hari bldg, Batlivala road, Parel, Mumbai - 400012, V"
Sahayog kirana stores Post gali Parel,1.53 KM,,0 Votes,"Shop no 8 MadinMasjid Building post gali, Dr S S Rao Road, Parel, Mumbai - 400012, Post gali"
Jai Mataji General Store Dry Fruit Opposite Vardhaman Krupa Building Parel,1.54 KM,,0 Votes,"Shop No 5, Hari Building, Dr Ambedkar Road, Batliwala Lane, Parel, Mumbai - 400012, Opposite Vardhaman Krupa Building"
Shree Shretapal Kirana Store Near post office Parel,1.56 KM,,0 Votes,"Madina Manzil shop no10, B.A.road, Parel, Mumbai - 400012, Near post office"
Sahyog Kirana Stores Next To Post Office Parel,1.56 KM,,0 Votes,"Shop No 8, Dr.B.A. Road, Parel, Mumbai - 400012, Next To Post Office"
Shree Kshetrapal Kirana Stores Near post office Parel,1.57 KM,,0 Votes,"10, Post Galli, Parel, Mumbai - 400012, Near post office"
Bhumika General Store Parel,1.58 KM,,0 Votes,"Shop Number 8, , Vishwas Nivas, 8, Acharya Donde Marg, Parel, Mumbai - 400012"
Swami Ayurvedic General Store Near Damodar Hall Parel,1.62 KM,3.5,1 Votes,"Shop No 1/2 Supari Mansion Gnxind Flor Dr. Babasaheb Ambedka, Dr. Babasahe Amedkar, Parel, Mumbai - 400012, Near Damodar Hall"
Ramdev General Store Near Dena Bank Parel,1.63 KM,3.0,1 Votes,"Nirmala Nivas shop no 1, B.A.Road, Parel, Mumbai - 400012, Near Dena Bank"
National Kirana General Store Parel,1.67 KM,,0 Votes,"Room No. 53/ 54, 2nd Floor, Shetye Market Biulding, Bhoiwada, Govindji Keni Road, Parel, Mumbai - 400012"
Kohinoor Oil Soap Centre Near stn road Parel,1.74 KM,3.0,2 Votes,"Shop-16, kirti mahal hotel, Dr.Ambedker marg, Parel, Mumbai - 400012, Near stn.road"
Gandhi General Stores Stationery Mart Opposite Indian Cancer Society Parel,1.74 KM,4.0,2 Votes,"Shop No C/4, Dabholkar Wadi Building No 3, Jerbai Wadia Road, Bhoiwada, Parel, Mumbai - 400012, Opposite Indian Cancer Society"
Shiv Samarth Ayurvedic Aushadhalay General Stores Opposite BEST Vasahat Bhoiwada Parel,1.76 KM,4.3,2 Votes,"Shop No 1, Parel Mahatma Cooperative Housing Society, J W Road, Parel, Mumbai - 400012, Opposite BEST Vasahat, Bhoiwada"
Nayna General Stores Near Parel Station Parel,1.79 KM,,0 Votes,"Shop No. 3 Hajiabdula Neur Ebrahim Bldg, Elphiston Road, Parel, Mumbai - 400012, Near Parel Station"
