Name,Distance,Rating,Votes,Address
Bhatkar Store Near Jslok Hospital Pedder Road,,,0 Votes,"Shop No.5 Sukhshanti Building No.19, Dhanukar Marg, Pedder Road, Mumbai - 400026, Near Jslok Hospital"
Mahalaxmi General Store Warden Road,,,0 Votes,"Shop No 6, Dariya Sagar Rahiwasi Sangh,, Bhulabhai Desai Road, Warden Road, Mumbai - 400026"
Pushpa Niketan Oppsoite St Stephen Church Breach Candy,0.4 KM,,0 Votes,"162, Chinoy Mansion, Bhulabhai Desai Road, Breach Candy, Mumbai - 400026, Oppsoite St Stephen Church"
Society Store Next to Noble Plus Opposite Antilia Pedder Road,,,0 Votes,"Altamount Road, Pedder Road, Mumbai - 400026, Next to Noble Plus, Opposite Antilia"
Supar Market Chheda N g Road Corner Pedder Road,0.77 KM,4.0,1 Votes,"4-b Pedder Road, Pedder Road, Mumbai - 400026, N.g. Road Corner"
Raveesons Breach Candy,0.83 KM,3.6,19 Votes,"42 A, Bhulabhai Desai Road, Breach Candy, Mumbai - 400026"
Monarch Dry Fruit Opposite Sheetal Baug Bus Stop Walkeshwar,1.72 KM,3.8,43 Votes,"Shop No. 48-50, Surya Darshan Building, Walkeshwar Road, Walkeshwar, Mumbai - 400006, Opposite Sheetal Baug Bus Stop"
Reliance Fresh Opposite Shagun Hotel Navjeevan Society Mumbai Central,1.43 KM,3.8,924 Votes,"Central City Mall, Santoshi Mata Durga Co Operative Housing Society, Parekh Holding, Lamington Road, Mumbai Central, Mumbai - 400008, Opposite Shagun Hotel & Navjeevan Society"
Kenorita Supermarket Opposite Dariya Mahal Near Priya Darshni Nepean Sea Road,1.81 KM,4.1,471 Votes,"75, Sagar Tarang Building, Nepean Sea Road, Mumbai - 400006, Opposite Dariya Mahal, Near Priya Darshni"
Sahakari Bhandar Opposite Priyadarshini Park Nepean Sea Road,1.4 KM,4.0,214 Votes,"Hyderabad Estate, B Block, Ground Floor, Nepean Sea Road, Mumbai - 400006, Opposite Priyadarshini Park"
Manilal Provision Store Near Wiaa Club Malabar Hill,1.54 KM,4.1,65 Votes,"Shop No 23, David Sasson Chawl, 10 Ridge Road, Malabar Hill, Mumbai - 400006, Near Wiaa Club"
Welcome General Store Near Shayadri Guest House Malabar Hill,1.63 KM,4.3,99 Votes,"Shop No 1-1A, Mini Sudarshan Building, 22, LD Ruparel Marg, Malabar Hill, Mumbai - 400006, Near Shayadri Guest House"
Apna Bazar Opposite Fire Brigade Nana Chowk Grant Road,0.99 KM,3.9,10 Votes,"Ness Baug Building, Grant Road, Mumbai - 400007, Opposite Fire Brigade, Nana Chowk"
Kamdhenu Gowalia Tank Kemps Corner,0.62 KM,4.2,55 Votes,"Shop No. 20, Warden Court Building, Gowalia Tank Road, Kemps Corner, Mumbai - 400006, Gowalia Tank"
Jai Bharat Store Near Bhatia Hospital Grant Road,0.8 KM,3.2,20 Votes,"1/6 Talmaki Wadi 235 F, Tardeo Road, Grant Road, Mumbai - 400007, Near Bhatia Hospital"
Devshi Nathubhai Co Near Grant Road Railway Station Grant Road,1.05 KM,4.1,19 Votes,"Shop No 6, 36 D, Avishkar Building, Sleater Road, Grant Road, Mumbai - 400007, Near Grant Road Railway Station"
Patel Brothers Novelty Cinema Grant Road,1.84 KM,4.2,3 Votes,"Shop No 391b, Lt Market, Grant Road, Mumbai - 400007, Novelty Cinema"
Geetanjali Super Market Opposite Brahman Sabha R R M Roy Marg Charni Road,1.86 KM,4.0,108 Votes,"3/4, Suratwala Building,211, Raja Ram Mohan Roy Marg, Charni Road, Mumbai - 400004, Opposite Brahman Sabha, R R M Roy Marg"
Vishal Super Market Opposite J K Building No 5 Gamdevi,1.16 KM,4.0,47 Votes,"2/3 Royal Chambers, H G Road, Gamdevi, Mumbai - 400007, Opposite J K Building No 5"
Vijay Stores Opposite Mukesh Chowk Nepean Sea Road,0.46 KM,3.7,3 Votes,"10/A, Taher Mansion, Nepean Sea Road, Mumbai - 400006, Opposite Mukesh Chowk"
Apna Bazar Mumbai Central Station Tardeo,1.14 KM,4.3,4 Votes,"Ganjawala Building, Shaneguruji Marg, Tardeo, Mumbai - 400034, Mumbai Central Station"
Himalaya Store Haji Ali Circle Haji Ali,1.23 KM,3.3,3 Votes,"Karimbhai Manor, Haji Ali, Mumbai - 400034, Haji Ali Circle"
New Regal Stores Grant Road,1.45 KM,,0 Votes,"Shop No.5,6, Grant Road, Mumbai - 400007"
New National General Stores Opposite Manik Jeevan Nepean Sea Road,1.54 KM,4.4,4 Votes,"Shop No 16, 17 & 18, Guide Building, L D Ruparel Marg, Nepean Sea Road, Mumbai - 400006, Opposite Manik Jeevan"
Alka General Stores Mumbai Central,,3.0,1 Votes,"JAI Bhagwan, Walkeshwar Road,, Mumbai Central, Mumbai - 400008"
Shah Bhimshi Naiya Grocery Store Oppo Dariya Mahal Bus Stop Nepean Sea Road,1.76 KM,3.3,5 Votes,"Stardust Building 1-A , 80 Nepean Sea Road, Nepean Sea Road, Nepean Sea Road, Mumbai - 400006, Oppo Dariya Mahal Bus Stop"
Manish Stores Walkeshwar,1.78 KM,4.5,2 Votes,"Sagar Cottage, 61/A, Walkeshwar Road, Walkeshwar, Mumbai - 400006"
Matru Krupa Opposite No 10th Khetwadi Khetwadi girgaon,1.92 KM,4.0,17 Votes,"Shop No. 5, Ground Floor, Siddhesh Darshan, 199/201, Khetwadi Main Road, Khetwadi-girgaon, Mumbai - 400004, Opposite No. 10th, Khetwadi"
Kumkum Provision Stores Opposite Film Centre Tardeo,1.06 KM,4.0,12 Votes,"Shop No 5, Raheja Excellisor, 57 Tardeo Road, Tardeo, Mumbai - 400034, Opposite Film Centre"
Nanji Ujpal And Company Opposite Som Restaurant Near Babulnath Temple Grant Road,1.16 KM,3.8,3 Votes,"Gangadas Wadi, Babulnath Road, Grant Road, Mumbai - 400007, Opposite Som Restaurant, Near Babulnath Temple"
Nandu Super Bazaar Near Navjivan Society Opposite Reliance Mall Mumbai Central,1.47 KM,3.9,94 Votes,"Gala No 3/4, Shiv Smruti Building, K K Marg, Mumbai Central, Mumbai - 400008, Near Navjivan Society, Opposite Reliance Mall"
Anmol Grain Store Madanpura Mumbai Central,1.49 KM,4.0,1 Votes,"Shop No 7, Mansoor Building, Mohammed Umer Rajjab Road, Mumbai Central, Mumbai - 400008, Madanpura"
Roman Dry Fruits Near Harikrishandas Hospital Opera House,1.73 KM,3.8,14 Votes,"457, Pheonix Building, S V P Road, Opera House, Mumbai - 400004, Near Harikrishandas Hospital"
Home Choice Opp Sbi Bank Grant Road,0.66 KM,4.8,2 Votes,"Shop No-2 Janam Bldg, Forjett Street, Grant Road, Mumbai - 400007, Opp Sbi Bank"
Easyday Club,0.97 KM,,0 Votes,"Car Care Center, 43, Simla Nagar, L Jagmohandas Marg, Mumbai - 400007, Malabar Hill"
Easyday Fresh Near Priyadarshani Park Charni Road,0.99 KM,3.0,3 Votes,"M/S Car Care Center, 43, Nepean Sea Road, Charni Road, Mumbai - 400004, Near Priyadarshani Park"
Ashok Stores Tardeo,1 KM,3.9,4 Votes,"225/227 Dun Shopping Centre Shop No 34-35, Tardeo Road, Tardeo, Mumbai - 400007"
Soni Moni Provision Stores Tardeo,1.02 KM,4.3,6 Votes,"Shop No 18 Sahakar Niwas, 20 Tardeo Road, Tardeo, Mumbai - 400034"
Consumers Food Near railway station Grant Road,1.09 KM,3.0,5 Votes,"Shop no. 92 Chaman manzil, Chaman Road, Grant Road, Mumbai - 400007, near railway station"
Chedda Chemist General Store Next Garant Road Post Office Grant Road,1.1 KM,4.3,43 Votes,"13 jyoti mahal, Sleater road, Grant Road, Mumbai - 400007, Next Garant Road Post Office"
Ranchoddas Bhaichand Sons Grant Road,,3.0,2 Votes,"Grant Road, Mumbai - 400007"
Pramanik Provision Stores Opposite Bhatia Hospital Kailash Nagar Tardeo,1.27 KM,4.4,12 Votes,"658, Tardeo Road, Tardeo, Mumbai - 400007, Opposite Bhatia Hospital, Kailash Nagar"
Apna Bazar Kamat Market Mumbai Central,,4.0,1 Votes,"Mumbai Central, Mumbai - 400008, Kamat Market"
Prabhat Stores Malabar Hill,1.64 KM,4.1,58 Votes,"66, Petit Hall, Nepean Sea Road, Navshanti Nagar, Malabar Hill, Mumbai - 400006"
Kendrita supar market Opp Darya Mahal Nepean Sea Road,1.81 KM,,0 Votes,"75, Sagar Tarang Blg, Nepean Sea Road, Mumbai - 400006, Opp. Darya Mahal"
Shah Bhimshi Naiya Opp dariya mall bus stop Walkeshwar,1.86 KM,3.9,20 Votes,"Star Dust Building,shop no 1/a,, 80 Napean Sea Road, Walkeshwar, Mumbai - 400006, opp.dariya mall bus stop"
Laxmi Food Hub Opposite Khanderai Mandir Walkeshwar,1.9 KM,5.0,2 Votes,"235/237, Bhagat Ashram, Walkeshwar Road, Walkeshwar, Mumbai - 400006, Opposite Khanderai Mandir"
Goyam Organic Khotachi Wadi Corner Prarthana Samaj,0.47 KM,4.0,8 Votes,"Shop No. 10, Shri Mahila Samaj Gruh Udyog, Krishvi Heights, V.P.Road , Sikkanagar, Prarthana Samaj, Mumbai - 400004, Khotachi Wadi Corner"
Ajanta Stores Kemps Corner Kemps Corner,0.49 KM,,0 Votes,"Shop No 04, Gala No 03 Sohani Mansions, Gowalia Tank Road, Kemps Corner, Mumbai - 400006, Kemps Corner"
Pooja Provisional Store Behind Tardeo Police Station Tardeo,0.79 KM,,0 Votes,"Shop 3, Transist Camp, M P Mills Compound,, Tardeo, Mumbai - 400034, Behind Tardeo Police Station"
Vora Brothers Opposite Gamadia Colony Tardeo,0.83 KM,3.7,3 Votes,"225/227, Dun Shopping Centre,Lallubhai Amichand Compound, Tardeo Road, Tardeo, Mumbai - 400007, Opposite Gamadia Colony"
Shiv Krupa Store Tardeo,0.86 KM,5.0,2 Votes,"Nav Maharashtra Nagar, Janata Nagar, Road, Tardeo, Mumbai - 400034"
Ganesh Corporations Opposite Axis Bank Tardeo,0.93 KM,,0 Votes,"Shop No 5, Adam Mahal, 145, Tardeo Road, Tardeo, Mumbai - 400034, Opposite Axis Bank"
Sansare Shop Nana Chowk Grant Road,0.97 KM,,0 Votes,"Shop No 29,Jobanputra Compound, J D Marg, Grant Road, Mumbai - 400007, Nana Chowk"
Ashok Provision Store Bhaji Market Grant Road,1 KM,4.0,2 Votes,"7, Captian House, 24, Shanker Shet Road, Grant Road, Mumbai - 400007, Bhaji Market"
Kiran Grain Stores Opposite Police Station Lamington Road,1.01 KM,,0 Votes,"Yamuna Building, 23 Topiwala Lane, Lamington Road, Mumbai - 400004, Opposite Police Station"
Ashish Supar Market Bhaji gali Grant Road,1.01 KM,,0 Votes,"15 Pillai lodge blg Shankar Seth lane, Grant Road, Mumbai - 400007, Bhaji gali"
Gupta Stores Near Film Centre Tardeo,1.03 KM,,0 Votes,"Shop No. 9, Khandawala Building, Tardeo Road, Tardeo, Mumbai - 400034, Near Film Centre"
Shree Krishna General Store Near minarva cinema Grant Road,,2.5,1 Votes,"shop no.4, zeenat manzil, mohammad ali road, Grant Road, Mumbai - 400007, near minarva cinema"
Ramdev kirana Near Wine Shop Grant Road,,,0 Votes,"Shop No 13, Rm Road, Grant Road, Mumbai - 400007, Near Wine Shop"
KBs Fair Price Sobo Central Mall Near Haji Ali Tardeo,1.07 KM,3.9,5 Votes,"Ground Floor, Sobo Central Mall, Tardeo Road, Tardeo, Mumbai - 400034, Near Haji Ali"
Shree Ganesh Store Opposite Rosewood hotel Tardeo,1.07 KM,,0 Votes,"shop no.9,German darshan building, Tulsiwadi RTO Road, Tardeo, Mumbai - 400034, Opposite Rosewood hotel"
Saroj General Stores Near Hira Pannalal Shopping Centre Tardeo,1.07 KM,,0 Votes,"Shop No.11, Goundwat Chawl, Tardeo Road, Tardeo, Mumbai - 400034, Near Hira Pannalal Shopping Centre"
Duttatray Provision Stores Tardeo,1.07 KM,,0 Votes,"Shop No 6, Raheja Excelsior, Pandit Madan Mohan Malviya Marg, Tardeo, Mumbai - 400034"
Sagar Stores Near Police Station Gamdevi,,,0 Votes,"Shop No.6,36 Sohrab Blg, H.g.road, Gamdevi, Mumbai - 400007, Near Police Station"
Gupta provision store Tardeo,1.09 KM,,0 Votes,"9, dawoodbhai fazalbhai blg, Tardeo, Mumbai - 400034"
Bhulabhai Velji Co Opp Hindmata Hotel Tardeo,1.1 KM,5.0,1 Votes,"352/A, Bellasis Bridge, Mumbai Central Station, Tardeo, Mumbai - 400034, Opp. Hindmata Hotel"
Soni Moni Provision Store Haji Ali,1.1 KM,,0 Votes,"Shop no.15 sahakar niwas, Haji Ali, Mumbai - 400034"
SAVMORE Supermarket Haji Ali Circle Tardeo,1.12 KM,,0 Votes,"Shop No 1, Heera Panna Shopping Arcade, Tulsiwadi RTO Road, Tardeo, Mumbai - 400034, Haji Ali Circle"
Shamji Khyshi Co Tardeo,1.14 KM,3.0,1 Votes,"505/8 Hira Kunj Gora Gandi Bldg, Sane Guruji Marg, Tardeo, Mumbai - 400034"
Fab Inn Super Market Near Haji Ali Dargah Haji Ali,1.14 KM,3.9,55 Votes,"Shop No 3, Heera Panna Shopping Centre, Haji Ali, Haji Ali, Mumbai - 400034, Near Haji Ali Dargah"
Shah Devshi Nadadh Company Tulsiwadi,1.15 KM,,0 Votes,"Gashwala Building 876,A, Sane Guruji Marg, Tulsiwadi, Mumbai - 400034"
Diet Tamasha Opposite Oside Heera Haji Ali,1.17 KM,3.0,1 Votes,"Shop No. 5 & 6, Rewa Appartment B, Panna, Bhula Bhai Desai Road, Haji Ali, Mumbai - 400034, Opposite Oside Heera"
Malwa Traders Near Railway Station Grant Road,,,0 Votes,"Ground Floor,Shop No 1e,A Wing, M K Ansari Marg,Aara Plan, Grant Road, Mumbai - 400007, Near Railway Station"
Shah Lalji Kachara Co Tulsiwadi,1.18 KM,,0 Votes,"Jariwala Bldg,9, Sane Guruji Marg, Tulsiwadi, Mumbai - 400034"
Shah Devji Hemraj Company Opposite Wagul Nath Chopati Market Grant Road,1.19 KM,5.0,2 Votes,"Building No 4 Krishna Kunj Building, Dadi Seeth Road, Grant Road, Mumbai - 400007, Opposite Wagul Nath Chopati Market"
Babulnath General Store Opposite Babulnath Temple Grant Road,1.19 KM,5.0,1 Votes,"Ratan Lal, Babulnath Road, Grant Road, Mumbai - 400007, Opposite Babulnath Temple"
Joshi Stores Opposite J K Building No 4 Gamdevi,1.21 KM,,0 Votes,"Akhalwaya Building, H G Road, Gamdevi, Mumbai - 400007, Opposite J K Building No 4"
Shah Ratilal Ramji Company Gamdevi,1.24 KM,,0 Votes,"J K Building No 3, Gamdevi, Mumbai - 400007"
Sai Sagar Dry Fruits General Store Opp Gamdevi Temple Gamdevi,1.25 KM,3.3,3 Votes,"Shop No ,6,36, H.G .road, Gamdevi, Mumbai - 400007, Opp Gamdevi Temple"
Shaikh bhajiwala Tardeo,1.25 KM,4.0,2 Votes,"Dadal Estate, Bane Compound, Tardeo, Mumbai - 400034"
Amrut Stores Opposite JK Towers Gamdevi,1.26 KM,3.5,5 Votes,"39-47, Goravakar Wadi, H g Road, Gamdevi, Mumbai - 400007, Opposite JK Towers"
Devji Dhanji Grant Road,1.28 KM,3.7,10 Votes,"Shop No 85, Lokmanya Tilak Market, Grant Road, Mumbai - 400007"
Jinaam Stores Opp Chheda Medical Stores Tardeo,1.31 KM,,0 Votes,"Shop No.6, Yasho Mandir Building, Sane Guruji Road,, Tardeo, Mumbai - 400034, Opp. Chheda Medical Stores"
Britannia Store Near Menara Cenima Mumbai Central,1.31 KM,0.5,1 Votes,"Shop No. 8, Dr. D B Marg, Mumbai Central, Mumbai - 400008, Near Menara Cenima"
Om Sai Prasad Stores Near Congress House Charni Road,1.37 KM,,0 Votes,"Below Kennedy Bridge, Opera House, Charni Road, Mumbai - 400004, Near Congress House"
Krupa Stores,1.37 KM,5.0,7 Votes,"Navyug Nivas, Ground Floor, A/6, Society, Mumbai - 400007, Lamington Road"
