Name,Distance,Rating,Votes,Address
Kiran Grain Stores Opposite Police Station Lamington Road,1.76 KM,,0 Votes,"Yamuna Building, 23 Topiwala Lane, Lamington Road, Mumbai - 400004, Opposite Police Station"
Sansare Shop Nana Chowk Grant Road,1.79 KM,,0 Votes,"Shop No 29,Jobanputra Compound, J D Marg, Grant Road, Mumbai - 400007, Nana Chowk"
Gangan Tobecco Stores Opposite Randeep Automobiles Girgaon,1.82 KM,,0 Votes,"Balasara House, JSS Road, Girgaon, Mumbai - 400004, Opposite Randeep Automobiles"
Kalpana Provision Store Kannedy Bridge Opposite Parekh Market Charni Road,,,0 Votes,"Shop No 2, 28/A Devidas Lalubhai Building, JSS Road, Charni Road, Mumbai - 400004, Kannedy Bridge , Opposite Parekh Market"
AP Foods Near Prathana Samaj Opera House,1.9 KM,,0 Votes,"Birla Mansion, Dr D D Sathe Marg, Opera House, Mumbai - 400004, Near Prathana Samaj"
Ashok Provision Store Bhaji Market Grant Road,1.91 KM,4.0,2 Votes,"7, Captian House, 24, Shanker Shet Road, Grant Road, Mumbai - 400007, Bhaji Market"
Central Store Near Kahtau Building Girgaon,1.91 KM,4.3,2 Votes,"Gorgaonkar Lane, Girgaon, Mumbai - 400004, Near Kahtau Building"
Ashish Supar Market Bhaji gali Grant Road,1.93 KM,,0 Votes,"15 Pillai lodge blg Shankar Seth lane, Grant Road, Mumbai - 400007, Bhaji gali"
Malwa Traders Near Railway Station Grant Road,,,0 Votes,"Ground Floor,Shop No 1e,A Wing, M K Ansari Marg,Aara Plan, Grant Road, Mumbai - 400007, Near Railway Station"
Singer Jewellers Pedder Road,1.96 KM,3.2,8 Votes,"Jewellers Appartment, Shahid Bhagat Singh Nagar, Cumballa Hill, Pedder Road, Mumbai - 400026"
Agrawal Oil Merchant Opposite Ambevadi Post Office Girgaon,2 KM,,0 Votes,"Shop no 6, Plot no 173, Jagarnath Shankar Sheth Road, Girgaon, Mumbai - 400004, Opposite Ambevadi Post Office"
Kutumb Sakhi Faraal Centre Near Sai Baba Temple Girgaon,2 KM,3.9,9 Votes,"Mangal, Kele Wadi, Wadi, Dr. Bhalerao Marg, Girgaon, Mumbai - 400004, Near Sai Baba Temple"
Shah Bhimshi Naiya Grocery Store Oppo Dariya Mahal Bus Stop Nepean Sea Road,2 KM,3.3,5 Votes,"Stardust Building 1-A , 80 Nepean Sea Road, Nepean Sea Road, Nepean Sea Road, Mumbai - 400006, Oppo Dariya Mahal Bus Stop"
Satyam Enterprises Opposite Patwa Chambers Near Masjid Station East Dana Bandar,3.99 KM,4.3,59 Votes,"110 & 111, Clive Road,, Dana Bandar, Mumbai - 400009, Opposite Patwa Chambers, Near Masjid Station East"
Naeem Masala Near Gol Deval Temple Null Bazar,3.15 KM,3.6,15 Votes,"Shop No 23 and 24, Mirza Ghalib Market, Matka Gali, Null Bazar, Mumbai - 400003, Near Gol Deval Temple"
Kuvarji Khimraj Company Gol Dev Mandir Shiv Mandir Null Bazar,2.97 KM,4.2,44 Votes,"Shop No 132 134, S V P Road, Null Bazar, Mumbai - 400003, Gol Dev Mandir (Shiv Mandir)"
Reliance Fresh Opposite Shagun Hotel Navjeevan Society Mumbai Central,2.72 KM,3.8,924 Votes,"Central City Mall, Santoshi Mata Durga Co Operative Housing Society, Parekh Holding, Lamington Road, Mumbai Central, Mumbai - 400008, Opposite Shagun Hotel & Navjeevan Society"
Manish Market Near Chhatrapati Shivaji Terminus Area Fort,3.63 KM,3.9,7677 Votes,"Unit No 2, Ramabai Ambedkar Marg, Fort, Mumbai - 400001, Near Chhatrapati Shivaji Terminus Area"
Star Market A TATA And Tesco Enterprise Near Churchgate Railway Station Beside KC and HR Churchgate,3.55 KM,4.2,1734 Votes,"123, Mistry Bhavan, Dinshaw Vacha Road, Churchgate, Mumbai - 400020, Near Churchgate Railway Station, Beside KC and HR"
Godrej Natures Basket Opposite Mahalaxmi Temple Near Nalli Sarees Warden Road,2.86 KM,4.1,1290 Votes,"Shop No.8, Ground Floor, Tirupati Apartment, Bhulabhai Desai Road, Warden Road, Mumbai - 400026, Opposite Mahalaxmi Temple, Near Nalli Sarees"
Godrej Natures Basket Near Kc College Churchgate,3.43 KM,4.1,753 Votes,"Ground Floor, Apeejay House, 3, Dinshaw Vacha Road, Churchgate, Mumbai - 400020, Near Kc College"
