Name,Distance,Rating,Votes,Address
Hemlata Inc Mumbai Central,,4.0,1 Votes,"195,Shop No 1, Mooja Mansion, Maulana Azad Road, Duncan Road, Mumbai Central, Mumbai - 400008"
WonderMart SuperMarket Opp Salvation Army Mumbai Central,0.7 KM,4.4,5 Votes,"Shop no.8/B Fanuswala bldg ..grd floor, Sankli Street, Mumbai Central, Mumbai - 400008, Opp.Salvation Army"
Salim Store Mumbai Central,0.7 KM,,0 Votes,"Nagpada Mumbai, Nagpada, Madanpura, Kamatipura 13th Budh Vihar Marg, Mumbai Central, Mumbai - 400008"
Jay Maharashtra general store Near agripada police station Mumbai Central,0.75 KM,,0 Votes,"shop no.24 fancy market, Morland Road, Mumbai Central, Mumbai - 400008, near agripada police station"
General Store Hajira Big Masjid Madanpura Mumbai Central,0.76 KM,3.6,5 Votes,"Shope No 2 167 Isa, Molana Azad Road, Madanpura-Mumbai Central, Mumbai - 400008, Big Masjid"
M Store Gosht Bazar Madanpura Mumbai Central,0.76 KM,,0 Votes,"Shop No 8, Mumbai Central, Mumbai - 400008, Gosht Bazar, Madanpura"
India Kirana Super Market Kamathipura Mumbai Central,0.76 KM,,0 Votes,"Superme Heights, 2nd Lane, Mumbai Central, Mumbai - 400008, Kamathipura"
Mannat Grain Store Mastan Tank Nagpada Mumbai Central,0.76 KM,,0 Votes,"Shop No 8, Kader Building, Tank Cross Road, Mumbai Central, Mumbai - 400008, Mastan Tank, Nagpada"
Raj Store Near Fauziya Hospital Kamathipura Mumbai Central,0.77 KM,,0 Votes,"Lokhand Wala Building,Shop No. A-311,, Bapti Road, Kamathipura-Mumbai Central, Mumbai - 400008, Near Fauziya Hospital"
Laxmi General Stores Opposite agripadaPoliceStation Mumbai Central,0.78 KM,,0 Votes,"Shop no 18/19, prabhat Sadan Building, R. B.C marg, Mumbai Central, Mumbai - 400008, Opposite agripadaPoliceStation"
Agnes Stores Mumbai Central,0.82 KM,,0 Votes,"Pochkhanwala Road, Sadanand Khada,, Mumbai Central, Mumbai - 400008"
Alif general store Near jhoola maidan Mumbai Central,0.83 KM,,0 Votes,"Hingwala chawl, Meghraj Shetti Marg, Mumbai Central, Mumbai - 400008, Near jhoola maidan"
Zainee Store Near Alfred Cinema Mumbai Central,0.86 KM,4.8,4 Votes,"Soonawala Apartment Shop No.9, 13/15 Arab Galli, Mumbai Central, Mumbai - 400008, Near Alfred Cinema"
Merchant Store Mumbai Central,0.87 KM,3.6,7 Votes,"Kamathipura, Shop No 5 Bapty Road, Shop No 5 Bapty Road1 Lane, Mumbai Central, Mumbai - 400008"
Yusuf Kirana General Stores Underia Street Nagpada Mumbai Central,0.91 KM,,0 Votes,"Shop No 1, Mumbai Central, Mumbai - 400008, Underia Street, Nagpada"
