Name,Distance,Rating,Votes,Address
Prabhat Enterprises Opposite Masjid Bunder Railway Station Masjid Bunder,1.51 KM,3.0,2 Votes,"14-16, Gaumukh Bhuvan, Yusuf Meherali Road, Masjid Bunder, Mumbai - 400003, Opposite Masjid Bunder Railway Station"
Shah Bhimshi Naiya Grocery Store Oppo Dariya Mahal Bus Stop Nepean Sea Road,1.54 KM,3.3,5 Votes,"Stardust Building 1-A , 80 Nepean Sea Road, Nepean Sea Road, Nepean Sea Road, Mumbai - 400006, Oppo Dariya Mahal Bus Stop"
Matru Krupa Opposite No 10th Khetwadi Khetwadi girgaon,1.57 KM,4.0,17 Votes,"Shop No. 5, Ground Floor, Siddhesh Darshan, 199/201, Khetwadi Main Road, Khetwadi-girgaon, Mumbai - 400004, Opposite No. 10th, Khetwadi"
New Regal Stores Grant Road,1.97 KM,,0 Votes,"Shop No.5,6, Grant Road, Mumbai - 400007"
All In One General Store Maheshwari Mata Mandir Sham Bhavan Navi Wadi Chira Bazar kalbadevi,0.51 KM,5.0,1 Votes,"Shop No 1, Building No 20, Dadi Seth Agyari Lane, Chira Bazar-kalbadevi, Mumbai - 400002, Maheshwari Mata Mandir, Sham Bhavan Navi Wadi"
Vijay Stores Kelewadi Corner Girgaon,1.05 KM,4.0,4 Votes,"Shop No 212-A, Bapu Balwant Building, J S S Road, Girgaon, Mumbai - 400004, Kelewadi Corner"
Sagarmal Mohanlal Opp Bhendi Bazar Null Bazar,1.45 KM,5.0,2 Votes,"Huseinbhai Mansion, 208, Bara Imam Road, Null Bazar, Mumbai - 400003, Opp Bhendi Bazar"
Janta Provision Stores Fort,1.47 KM,,0 Votes,"165, Bora Bazar Street, Fort, Mumbai - 400001"
Bhawaniprasad Ramdas Co Fort,1.49 KM,,0 Votes,"10 Smt Meena Mehta Marg, Fort, Mumbai - 400001"
Alpha General Store Opp Stationary Zone Fort,1.49 KM,4.3,6 Votes,"95 Sai Bihar, Modi Street, Fort, Mumbai - 400001, Opp. Stationary Zone"
Om Grocery Store,,,0 Votes,Mumbai - 400001
Roman Dry Fruits Near Harikrishandas Hospital Opera House,1.56 KM,3.8,14 Votes,"457, Pheonix Building, S V P Road, Opera House, Mumbai - 400004, Near Harikrishandas Hospital"
