Name,Distance,Rating,Votes,Address
Pyare Mohan Store Near General Post Office Fort,1.3 KM,5.0,1 Votes,"Sanji Khetsi, 8-A,, Smt Meena Mehta Road,, Fort, Mumbai - 400001, Near General Post Office"
Shah Stores Near Balaji Temple Sitaram Poddar Marg Kalbadevi,,4.0,7 Votes,"59, 1st Fanaswadi Rele Building, Palekar Marg, Kalbadevi, Mumbai - 400002, Near Balaji Temple, Sitaram Poddar Marg"
Maharashtra Provision And General Store Opp Petrol Pump Charni Road,1.77 KM,5.0,1 Votes,"Shop No 9, 262 ,Mehta Estate Building., Thakurdwar Roaf, Charni Road, Mumbai - 400004, Opp. Petrol Pump"
Jay Bajrang Stores Thakurdwar Thakurdwar Kalbadevi,1.91 KM,,0 Votes,"Shop No 207, Barfiwala Building, Babasaheb Jaykar Road, Thakurdwar-Kalbadevi, Mumbai - 400002, Thakurdwar"
Easyday Club Fort Fort,0.71 KM,,0 Votes,"Gymkhana Ltd, Azad Maidan, Mahatma Gandhi Road, Fort, Mumbai - 400001, Fort"
Gupta Kirana Store Fort,0.78 KM,,0 Votes,"Shop-a/1 7303781032, Fort, Mumbai - 400001"
Remi Supermarket Near Flora Fountain Masjid Bunder,0.81 KM,1.0,1 Votes,"No 252, Narsi Natha Street, Masjid Bunder, Mumbai - 400003, Near Flora Fountain"
Chandni General Store Fort,0.83 KM,,0 Votes,"Shop No 634, Fort, Mumbai - 400001"
F Suleman Stores Next to Bombay Hospital Dhobi Talao,0.91 KM,3.0,1 Votes,"Shop No-46,Building No-98, Wellington Street, Dhobi Talao, Mumbai - 400002, Next to Bombay Hospital"
Joshi Super Mart,,5.0,3 Votes,"Shop No 1,2,3, Sai Velocity Phase, 2, Pune, Paud Road, Mumbai - 400021"
Gupta Provision Store Masoob Shopping Centre Near Janmabhoomi Marg Fort,0.93 KM,4.6,9 Votes,"14 Bagh, Wakriwala Building, Shop A/ 1, Pitha Street, Fort, Mumbai - 400001, Masoob Shopping Centre, Near Janmabhoomi Marg"
Irfan kirana store Near Citi Bank Wellington Fountain Fort,0.94 KM,,0 Votes,"12 A. H. D. Building, Pitha street, Wellington Fountain-Fort, Mumbai - 400001, Near Citi Bank"
Gulshan Provision Stores Gaikwala Marg Dhobi Talao,1 KM,,0 Votes,"Shop No 82, Dhobi Talao, Mumbai - 400002, Gaikwala Marg"
Bansi Studio Fort,1.01 KM,4.8,13 Votes,"Dhun Biulding, Jyoti Studio Compound, Veer Nariman Road, Kala Ghoda, Fort, Mumbai - 400001"
Krunal general store V n road Fort,1.02 KM,,0 Votes,"shop no 14, Fort, Mumbai - 400001, v n road"
Magna Nutrition Centre Kala Ghoda Fort,1.06 KM,3.5,12 Votes,"143, Sassoon Building, M G Road, Fort, Mumbai - 400001, Kala Ghoda"
Gourmet West Opposite Jehangir Art Gallery Kala Ghoda Fort,1.06 KM,4.0,6 Votes,"C/O Westside Store, Ground Floor, Army & Navy Building, 148 M G Road, Fort, Mumbai - 400001, Opposite Jehangir Art Gallery, Kala Ghoda"
Shah Vishanji Vijpar Company Near matro theater Dhobi Talao,1.07 KM,3.3,2 Votes,"31/33, S S Gaikwad Road, Dhobi Talao, Mumbai - 400002, near matro theater"
Sagar General Store Near By Metro Cinema Dhobi Talao,1.12 KM,,0 Votes,"240/1, Shah House, Dr Ch Street,, Dhobi Talao, Mumbai - 400002, Near By Metro Cinema,"
Dhanu store Opp Colo Photo Shop Fort,1.13 KM,,0 Votes,"Shop No 19/20, Bora Bazar Street, Fort, Mumbai - 400001, Opp-Colo Photo Shop"
Raj store Fort,1.13 KM,,0 Votes,"Shop2 cst station, Fort, Mumbai - 400001"
Anmol Kirana Store Wellington Fountain fort,1.14 KM,3.0,1 Votes,"Shop No 02, M D Road, Wellington Fountain-fort, Mumbai - 400001"
Adarsh Chana Mart Fort,1.15 KM,,0 Votes,"# 176, Shop No. 5, Mhada Biulding, Bora Bazar St, Borabazar Precinct, Ballard Estate, Fort, Mumbai - 400001"
Arami Mithai Opposite CST Station Fort,1.17 KM,,0 Votes,"D.N.Road, Fort, Mumbai - 400001, Opposite CST Station"
Sri Ram Trading Fort,1.17 KM,,0 Votes,"Shop No 28, DN Road, Fort, Mumbai - 400001"
