Name,Distance,Rating,Votes,Address
Diamond Stores Opp ACI Cumballa Hospital Kemps Corner,1.39 KM,3.8,22 Votes,"Shop No 96, Bhiwandiwala Building, August Kranti Marg, Kemps Corner, Mumbai - 400026, Opp ACI Cumballa Hospital"
New Vijay Store Behind Jas Lok Hospital Pedder Road,,4.0,2 Votes,"Shop No:01, 31D, Bhavisha Darshan Building, Altamount Road, Pedder Road, Mumbai - 400026, Behind Jas Lok Hospital"
Apna Bazar Opposite Fire Brigade Nana Chowk Grant Road,1.37 KM,3.9,10 Votes,"Ness Baug Building, Grant Road, Mumbai - 400007, Opposite Fire Brigade, Nana Chowk"
Bhimshi Vershi Company Opp Nalanda Building Pedder Road,1.5 KM,4.2,20 Votes,"63, Mani Mansion, Pedder Road, Mumbai - 400026, Opp Nalanda Building"
Jai Bharat Store Near Bhatia Hospital Grant Road,1.85 KM,3.2,20 Votes,"1/6 Talmaki Wadi 235 F, Tardeo Road, Grant Road, Mumbai - 400007, Near Bhatia Hospital"
Devshi Nathubhai Co Near Grant Road Railway Station Grant Road,1.77 KM,4.1,19 Votes,"Shop No 6, 36 D, Avishkar Building, Sleater Road, Grant Road, Mumbai - 400007, Near Grant Road Railway Station"
Geetanjali Super Market Opposite Brahman Sabha R R M Roy Marg Charni Road,1.77 KM,4.0,108 Votes,"3/4, Suratwala Building,211, Raja Ram Mohan Roy Marg, Charni Road, Mumbai - 400004, Opposite Brahman Sabha, R R M Roy Marg"
Nutan Stores Near Jaslok Hospital Breach Candy,1.98 KM,3.9,9 Votes,"Purnima Apartment, Pedder Road, Breach Candy, Mumbai - 400026, Near Jaslok Hospital"
Bharat Stores Next to Jaslok Hospital Pedder Road,1.98 KM,4.3,20 Votes,"19, Shanti Building No 2, Pedder Road, Mumbai - 400026, Next to Jaslok Hospital"
Vishal Super Market Opposite J K Building No 5 Gamdevi,1.67 KM,4.0,47 Votes,"2/3 Royal Chambers, H G Road, Gamdevi, Mumbai - 400007, Opposite J K Building No 5"
New Regal Stores Grant Road,1.85 KM,,0 Votes,"Shop No.5,6, Grant Road, Mumbai - 400007"
Bhaskar Store Near Jaslok Hospital Pedder Road,1.99 KM,5.0,1 Votes,"Sukh Shanti Building, Blg No. 2, Shop No. 5, Pedder Road, Mumbai - 400026, Near Jaslok Hospital"
Nanji Ujpal And Company Opposite Som Restaurant Near Babulnath Temple Grant Road,0.76 KM,3.8,3 Votes,"Gangadas Wadi, Babulnath Road, Grant Road, Mumbai - 400007, Opposite Som Restaurant, Near Babulnath Temple"
Vijay Stores Kelewadi Corner Girgaon,1.93 KM,4.0,4 Votes,"Shop No 212-A, Bapu Balwant Building, J S S Road, Girgaon, Mumbai - 400004, Kelewadi Corner"
Roman Dry Fruits Near Harikrishandas Hospital Opera House,1.72 KM,3.8,14 Votes,"457, Pheonix Building, S V P Road, Opera House, Mumbai - 400004, Near Harikrishandas Hospital"
Easyday Fresh Near Priyadarshani Park Charni Road,0.7 KM,3.0,3 Votes,"M/S Car Care Center, 43, Nepean Sea Road, Charni Road, Mumbai - 400004, Near Priyadarshani Park"
Easyday Club,0.72 KM,,0 Votes,"Car Care Center, 43, Simla Nagar, L Jagmohandas Marg, Mumbai - 400007, Malabar Hill"
Nutan Stores Near Parsi General Hospital Breach Candy,1.49 KM,,0 Votes,"Shop No 7, Bhomanji Road, Breach Candy, Mumbai - 400026, Near Parsi General Hospital"
Ranchoddas Bhaichand Sons Grant Road,,3.0,2 Votes,"Grant Road, Mumbai - 400007"
Home Choice Opp Sbi Bank Grant Road,1.64 KM,4.8,2 Votes,"Shop No-2 Janam Bldg, Forjett Street, Grant Road, Mumbai - 400007, Opp Sbi Bank"
Shah Devji Hemraj Company Opposite Wagul Nath Chopati Market Grant Road,0.63 KM,5.0,2 Votes,"Building No 4 Krishna Kunj Building, Dadi Seeth Road, Grant Road, Mumbai - 400007, Opposite Wagul Nath Chopati Market"
Babulnath General Store Opposite Babulnath Temple Grant Road,0.71 KM,5.0,1 Votes,"Ratan Lal, Babulnath Road, Grant Road, Mumbai - 400007, Opposite Babulnath Temple"
Pushpa Niketan Oppsoite St Stephen Church Breach Candy,1.17 KM,,0 Votes,"162, Chinoy Mansion, Bhulabhai Desai Road, Breach Candy, Mumbai - 400026, Oppsoite St Stephen Church"
Joshi Stores Opposite J K Building No 4 Gamdevi,1.21 KM,,0 Votes,"Akhalwaya Building, H G Road, Gamdevi, Mumbai - 400007, Opposite J K Building No 4"
Shah Ratilal Ramji Company Gamdevi,1.24 KM,,0 Votes,"J K Building No 3, Gamdevi, Mumbai - 400007"
Amrut Stores Opposite JK Towers Gamdevi,1.26 KM,3.5,5 Votes,"39-47, Goravakar Wadi, H g Road, Gamdevi, Mumbai - 400007, Opposite JK Towers"
Sai Sagar Dry Fruits General Store Opp Gamdevi Temple Gamdevi,1.27 KM,3.3,3 Votes,"Shop No ,6,36, H.G .road, Gamdevi, Mumbai - 400007, Opp Gamdevi Temple"
Mahalaxmi General Store Warden Road,,,0 Votes,"Shop No 6, Dariya Sagar Rahiwasi Sangh,, Bhulabhai Desai Road, Warden Road, Mumbai - 400026"
Goyam Organic Khotachi Wadi Corner Prarthana Samaj,1.31 KM,4.0,8 Votes,"Shop No. 10, Shri Mahila Samaj Gruh Udyog, Krishvi Heights, V.P.Road , Sikkanagar, Prarthana Samaj, Mumbai - 400004, Khotachi Wadi Corner"
Om Sai Prasad Stores Near Congress House Charni Road,1.35 KM,,0 Votes,"Below Kennedy Bridge, Opera House, Charni Road, Mumbai - 400004, Near Congress House"
Shree Krishna General Store Near minarva cinema Grant Road,,2.5,1 Votes,"shop no.4, zeenat manzil, mohammad ali road, Grant Road, Mumbai - 400007, near minarva cinema"
Ramdev kirana Near Wine Shop Grant Road,,,0 Votes,"Shop No 13, Rm Road, Grant Road, Mumbai - 400007, Near Wine Shop"
Sagar Stores Near Police Station Gamdevi,,,0 Votes,"Shop No.6,36 Sohrab Blg, H.g.road, Gamdevi, Mumbai - 400007, Near Police Station"
Kiran Grain Stores Opposite Police Station Lamington Road,1.42 KM,,0 Votes,"Yamuna Building, 23 Topiwala Lane, Lamington Road, Mumbai - 400004, Opposite Police Station"
Sansare Shop Nana Chowk Grant Road,1.45 KM,,0 Votes,"Shop No 29,Jobanputra Compound, J D Marg, Grant Road, Mumbai - 400007, Nana Chowk"
MS Lakhamshi Chana Co Opera house Charni Road,1.52 KM,,0 Votes,"73,, J. S. S. Road, Charni Road, Mumbai - 400004, Opera house"
Singer Jewellers Pedder Road,1.56 KM,3.2,8 Votes,"Jewellers Appartment, Shahid Bhagat Singh Nagar, Cumballa Hill, Pedder Road, Mumbai - 400026"
Ashok Provision Store Bhaji Market Grant Road,1.57 KM,4.0,2 Votes,"7, Captian House, 24, Shanker Shet Road, Grant Road, Mumbai - 400007, Bhaji Market"
Ashish Supar Market Bhaji gali Grant Road,1.59 KM,,0 Votes,"15 Pillai lodge blg Shankar Seth lane, Grant Road, Mumbai - 400007, Bhaji gali"
Gangan Tobecco Stores Opposite Randeep Automobiles Girgaon,1.61 KM,,0 Votes,"Balasara House, JSS Road, Girgaon, Mumbai - 400004, Opposite Randeep Automobiles"
Malwa Traders Near Railway Station Grant Road,,,0 Votes,"Ground Floor,Shop No 1e,A Wing, M K Ansari Marg,Aara Plan, Grant Road, Mumbai - 400007, Near Railway Station"
AP Foods Near Prathana Samaj Opera House,1.67 KM,,0 Votes,"Birla Mansion, Dr D D Sathe Marg, Opera House, Mumbai - 400004, Near Prathana Samaj"
Shree Ashapura Kirana Stores Antop Hill,,,0 Votes,"Mt Villa, Rao Nagar Marg, Nandkarni Park, Antop Hill, Mumbai - 400035"
Vandna Grain Stores Opposite Railway Station Grant Road,1.72 KM,,0 Votes,"Shop No 48, Union Building, Slater Road, Grant Road, Mumbai - 400007, Opposite Railway Station"
Central Store Near Kahtau Building Girgaon,1.73 KM,4.3,2 Votes,"Gorgaonkar Lane, Girgaon, Mumbai - 400004, Near Kahtau Building"
Kalpana Provision Store Kannedy Bridge Opposite Parekh Market Charni Road,,,0 Votes,"Shop No 2, 28/A Devidas Lalubhai Building, JSS Road, Charni Road, Mumbai - 400004, Kannedy Bridge , Opposite Parekh Market"
Devji Dhanji Grant Road,1.77 KM,3.7,10 Votes,"Shop No 85, Lokmanya Tilak Market, Grant Road, Mumbai - 400007"
Agrawal Oil Merchant Opposite Ambevadi Post Office Girgaon,1.83 KM,,0 Votes,"Shop no 6, Plot no 173, Jagarnath Shankar Sheth Road, Girgaon, Mumbai - 400004, Opposite Ambevadi Post Office"
Bombay Bazaar Ltd Next to Babubhai Jagjivandas Prarthana Samaj,1.85 KM,4.0,1 Votes,"Shriram Mansion, 35, Parekh Street, Prarthana Samaj, Mumbai - 400004, Next to Babubhai Jagjivandas"
Yash General Stores Near Novelty Cinema Grant Road,1.85 KM,,0 Votes,"Shop No 79, Lt Market, Grant Road, Mumbai - 400007, Near Novelty Cinema"
Kutumb Sakhi Faraal Centre Near Sai Baba Temple Girgaon,1.86 KM,3.9,9 Votes,"Mangal, Kele Wadi, Wadi, Dr. Bhalerao Marg, Girgaon, Mumbai - 400004, Near Sai Baba Temple"
Hemant Store Near Grant Road Delhi Darbar Hotel Grant Road,1.87 KM,,0 Votes,"Ground Floor, Shop No 1 Danewala Building, 5th Kolsa Lane, Pv Marg, Grant Road, Mumbai - 400007, Near Grant Road Delhi Darbar Hotel"
Rekha General Stores Grant Road,1.87 KM,,0 Votes,"Grant Road, Mumbai - 400007"
Banshilal Shripath Brothers Prathnasamaj Girgaon,1.89 KM,,0 Votes,"Krishvi heights Shop no 8, S V P Road, Girgaon, Mumbai - 400004, Prathnasamaj"
Vora Brothers Opposite Gamadia Colony Tardeo,1.9 KM,3.7,3 Votes,"225/227, Dun Shopping Centre,Lallubhai Amichand Compound, Tardeo Road, Tardeo, Mumbai - 400007, Opposite Gamadia Colony"
Keshavji Padamshi Grocery Stores Near Mahalaxmi Temple Breach Candy,,,0 Votes,"Shope No 1 Ram Das Bansali Chawl, Bhulabhai Desai Road, Breach Candy, Mumbai - 400026, Near Mahalaxmi Temple"
Bhatkar Store Near Jslok Hospital Pedder Road,,,0 Votes,"Shop No.5 Sukhshanti Building No.19, Dhanukar Marg, Pedder Road, Mumbai - 400026, Near Jslok Hospital"
Bhimshi Monshi Company Pandurang Wadi Charni Road,1.93 KM,3.6,8 Votes,"226/228, J S Road, Charni Road, Mumbai - 400004, Pandurang Wadi"
Malkani Enterprise Opp Central Bank Of India Grant Road,1.95 KM,,0 Votes,"Durlabha Bhavan, Jalbhai Street, Grant Road, Mumbai - 400007, Opp Central Bank Of India"
Maharashtra Provision General Stores Opp Railway Station Lamington Road,1.97 KM,,0 Votes,"262/1,Mehta Esate,Shop No 9, Thakurdwar Road, Lamington Road, Mumbai - 400004, Opp Railway Station"
Shri Rushabh Stores Girgaon,1.97 KM,,0 Votes,"109, Kanji Khestshi Chawl, Khadilkar Road, Girgaon, Mumbai - 400004"
Satyam Enterprises Opposite Patwa Chambers Near Masjid Station East Dana Bandar,3.84 KM,4.3,59 Votes,"110 & 111, Clive Road,, Dana Bandar, Mumbai - 400009, Opposite Patwa Chambers, Near Masjid Station East"
Naeem Masala Near Gol Deval Temple Null Bazar,2.95 KM,3.6,15 Votes,"Shop No 23 and 24, Mirza Ghalib Market, Matka Gali, Null Bazar, Mumbai - 400003, Near Gol Deval Temple"
Kuvarji Khimraj Company Gol Dev Mandir Shiv Mandir Null Bazar,2.76 KM,4.2,44 Votes,"Shop No 132 134, S V P Road, Null Bazar, Mumbai - 400003, Gol Dev Mandir (Shiv Mandir)"
Genu Mahadev Jadhav New Dongri Municipal Market Dongri,3.82 KM,4.8,3 Votes,"Shop No 25, New Dongri Municipal Market,, Navroji Hill Road No 2, Dongri, Mumbai - 400009, New Dongri Municipal Market"
Reliance Fresh Opposite Shagun Hotel Navjeevan Society Mumbai Central,2.37 KM,3.8,924 Votes,"Central City Mall, Santoshi Mata Durga Co Operative Housing Society, Parekh Holding, Lamington Road, Mumbai Central, Mumbai - 400008, Opposite Shagun Hotel & Navjeevan Society"
Manish Market Near Chhatrapati Shivaji Terminus Area Fort,3.56 KM,3.9,7677 Votes,"Unit No 2, Ramabai Ambedkar Marg, Fort, Mumbai - 400001, Near Chhatrapati Shivaji Terminus Area"
Star Market A TATA And Tesco Enterprise Near Churchgate Railway Station Beside KC and HR Churchgate,3.71 KM,4.2,1734 Votes,"123, Mistry Bhavan, Dinshaw Vacha Road, Churchgate, Mumbai - 400020, Near Churchgate Railway Station, Beside KC and HR"
