Name,Distance,Rating,Votes,Address
Raveesons Breach Candy,1.29 KM,3.6,19 Votes,"42 A, Bhulabhai Desai Road, Breach Candy, Mumbai - 400026"
Bhajji Sevai Co Walkeshwar,1.45 KM,,0 Votes,"94 Adarsh Building, Walkeshwar, Mumbai - 400006"
Popular Store White House Walkeshwar,1.46 KM,5.0,1 Votes,"Adarsh Blg, 94 Road, Walkeshwar, Mumbai - 400006, White House"
Shah Bhimshi Naiya Opposite Russian Consulate Malabar Hill,1.54 KM,3.0,2 Votes,"Mahtru Ashish Biulding, 12 A/ Ground Floor, 454, L Jagmohandas Marg, Malabar Hill, Mumbai - 400006, Opposite Russian Consulate"
Sharmila Super Bazar Malabar Hill,1.98 KM,5.0,1 Votes,"Mata Parvati Nagar, Teen Batti, Malabar Hill, Malabar Hill, Mumbai - 400006"
Reliance Fresh Opposite Shagun Hotel Navjeevan Society Mumbai Central,1.59 KM,3.8,924 Votes,"Central City Mall, Santoshi Mata Durga Co Operative Housing Society, Parekh Holding, Lamington Road, Mumbai Central, Mumbai - 400008, Opposite Shagun Hotel & Navjeevan Society"
Apna Bazar Opposite Fire Brigade Nana Chowk Grant Road,0.84 KM,3.9,10 Votes,"Ness Baug Building, Grant Road, Mumbai - 400007, Opposite Fire Brigade, Nana Chowk"
Jai Bharat Store Near Bhatia Hospital Grant Road,0.96 KM,3.2,20 Votes,"1/6 Talmaki Wadi 235 F, Tardeo Road, Grant Road, Mumbai - 400007, Near Bhatia Hospital"
Devshi Nathubhai Co Near Grant Road Railway Station Grant Road,1.07 KM,4.1,19 Votes,"Shop No 6, 36 D, Avishkar Building, Sleater Road, Grant Road, Mumbai - 400007, Near Grant Road Railway Station"
Geetanjali Super Market Opposite Brahman Sabha R R M Roy Marg Charni Road,1.67 KM,4.0,108 Votes,"3/4, Suratwala Building,211, Raja Ram Mohan Roy Marg, Charni Road, Mumbai - 400004, Opposite Brahman Sabha, R R M Roy Marg"
Patel Brothers Novelty Cinema Grant Road,1.88 KM,4.2,3 Votes,"Shop No 391b, Lt Market, Grant Road, Mumbai - 400007, Novelty Cinema"
Vishal Super Market Opposite J K Building No 5 Gamdevi,1.1 KM,4.0,47 Votes,"2/3 Royal Chambers, H G Road, Gamdevi, Mumbai - 400007, Opposite J K Building No 5"
Apna Bazar Mumbai Central Station Tardeo,1.39 KM,4.3,4 Votes,"Ganjawala Building, Shaneguruji Marg, Tardeo, Mumbai - 400034, Mumbai Central Station"
New Regal Stores Grant Road,1.39 KM,,0 Votes,"Shop No.5,6, Grant Road, Mumbai - 400007"
Himalaya Store Haji Ali Circle Haji Ali,1.68 KM,3.3,3 Votes,"Karimbhai Manor, Haji Ali, Mumbai - 400034, Haji Ali Circle"
Alka General Stores Mumbai Central,,3.0,1 Votes,"JAI Bhagwan, Walkeshwar Road,, Mumbai Central, Mumbai - 400008"
Matru Krupa Opposite No 10th Khetwadi Khetwadi girgaon,1.83 KM,4.0,17 Votes,"Shop No. 5, Ground Floor, Siddhesh Darshan, 199/201, Khetwadi Main Road, Khetwadi-girgaon, Mumbai - 400004, Opposite No. 10th, Khetwadi"
Nanji Ujpal And Company Opposite Som Restaurant Near Babulnath Temple Grant Road,0.77 KM,3.8,3 Votes,"Gangadas Wadi, Babulnath Road, Grant Road, Mumbai - 400007, Opposite Som Restaurant, Near Babulnath Temple"
Kumkum Provision Stores Opposite Film Centre Tardeo,1.47 KM,4.0,12 Votes,"Shop No 5, Raheja Excellisor, 57 Tardeo Road, Tardeo, Mumbai - 400034, Opposite Film Centre"
Nandu Super Bazaar Near Navjivan Society Opposite Reliance Mall Mumbai Central,1.59 KM,3.9,94 Votes,"Gala No 3/4, Shiv Smruti Building, K K Marg, Mumbai Central, Mumbai - 400008, Near Navjivan Society, Opposite Reliance Mall"
Anmol Grain Store Madanpura Mumbai Central,1.69 KM,4.0,1 Votes,"Shop No 7, Mansoor Building, Mohammed Umer Rajjab Road, Mumbai Central, Mumbai - 400008, Madanpura"
Vijay Stores Kelewadi Corner Girgaon,2 KM,4.0,4 Votes,"Shop No 212-A, Bapu Balwant Building, J S S Road, Girgaon, Mumbai - 400004, Kelewadi Corner"
Roman Dry Fruits Near Harikrishandas Hospital Opera House,1.55 KM,3.8,14 Votes,"457, Pheonix Building, S V P Road, Opera House, Mumbai - 400004, Near Harikrishandas Hospital"
Easyday Club,0.58 KM,,0 Votes,"Car Care Center, 43, Simla Nagar, L Jagmohandas Marg, Mumbai - 400007, Malabar Hill"
Easyday Fresh Near Priyadarshani Park Charni Road,0.59 KM,3.0,3 Votes,"M/S Car Care Center, 43, Nepean Sea Road, Charni Road, Mumbai - 400004, Near Priyadarshani Park"
Home Choice Opp Sbi Bank Grant Road,0.76 KM,4.8,2 Votes,"Shop No-2 Janam Bldg, Forjett Street, Grant Road, Mumbai - 400007, Opp Sbi Bank"
Ranchoddas Bhaichand Sons Grant Road,,3.0,2 Votes,"Grant Road, Mumbai - 400007"
Consumers Food Near railway station Grant Road,1.21 KM,3.0,5 Votes,"Shop no. 92 Chaman manzil, Chaman Road, Grant Road, Mumbai - 400007, near railway station"
Chedda Chemist General Store Next Garant Road Post Office Grant Road,1.23 KM,4.3,43 Votes,"13 jyoti mahal, Sleater road, Grant Road, Mumbai - 400007, Next Garant Road Post Office"
Ashok Stores Tardeo,1.34 KM,3.9,4 Votes,"225/227 Dun Shopping Centre Shop No 34-35, Tardeo Road, Tardeo, Mumbai - 400007"
Soni Moni Provision Stores Tardeo,1.44 KM,4.3,6 Votes,"Shop No 18 Sahakar Niwas, 20 Tardeo Road, Tardeo, Mumbai - 400034"
Pramanik Provision Stores Opposite Bhatia Hospital Kailash Nagar Tardeo,1.55 KM,4.4,12 Votes,"658, Tardeo Road, Tardeo, Mumbai - 400007, Opposite Bhatia Hospital, Kailash Nagar"
Apna Bazar Kamat Market Mumbai Central,,4.0,1 Votes,"Mumbai Central, Mumbai - 400008, Kamat Market"
Goyam Organic Khotachi Wadi Corner Prarthana Samaj,0.38 KM,4.0,8 Votes,"Shop No. 10, Shri Mahila Samaj Gruh Udyog, Krishvi Heights, V.P.Road , Sikkanagar, Prarthana Samaj, Mumbai - 400004, Khotachi Wadi Corner"
Shah Devji Hemraj Company Opposite Wagul Nath Chopati Market Grant Road,0.77 KM,5.0,2 Votes,"Building No 4 Krishna Kunj Building, Dadi Seeth Road, Grant Road, Mumbai - 400007, Opposite Wagul Nath Chopati Market"
Babulnath General Store Opposite Babulnath Temple Grant Road,0.79 KM,5.0,1 Votes,"Ratan Lal, Babulnath Road, Grant Road, Mumbai - 400007, Opposite Babulnath Temple"
Sansare Shop Nana Chowk Grant Road,0.87 KM,,0 Votes,"Shop No 29,Jobanputra Compound, J D Marg, Grant Road, Mumbai - 400007, Nana Chowk"
Kiran Grain Stores Opposite Police Station Lamington Road,0.88 KM,,0 Votes,"Yamuna Building, 23 Topiwala Lane, Lamington Road, Mumbai - 400004, Opposite Police Station"
Shree Krishna General Store Near minarva cinema Grant Road,,2.5,1 Votes,"shop no.4, zeenat manzil, mohammad ali road, Grant Road, Mumbai - 400007, near minarva cinema"
Ramdev kirana Near Wine Shop Grant Road,,,0 Votes,"Shop No 13, Rm Road, Grant Road, Mumbai - 400007, Near Wine Shop"
Sagar Stores Near Police Station Gamdevi,,,0 Votes,"Shop No.6,36 Sohrab Blg, H.g.road, Gamdevi, Mumbai - 400007, Near Police Station"
Ashok Provision Store Bhaji Market Grant Road,0.94 KM,4.0,2 Votes,"7, Captian House, 24, Shanker Shet Road, Grant Road, Mumbai - 400007, Bhaji Market"
Joshi Stores Opposite J K Building No 4 Gamdevi,0.96 KM,,0 Votes,"Akhalwaya Building, H G Road, Gamdevi, Mumbai - 400007, Opposite J K Building No 4"
Ashish Supar Market Bhaji gali Grant Road,0.96 KM,,0 Votes,"15 Pillai lodge blg Shankar Seth lane, Grant Road, Mumbai - 400007, Bhaji gali"
Vora Brothers Opposite Gamadia Colony Tardeo,1 KM,3.7,3 Votes,"225/227, Dun Shopping Centre,Lallubhai Amichand Compound, Tardeo Road, Tardeo, Mumbai - 400007, Opposite Gamadia Colony"
Shah Ratilal Ramji Company Gamdevi,1 KM,,0 Votes,"J K Building No 3, Gamdevi, Mumbai - 400007"
Sai Sagar Dry Fruits General Store Opp Gamdevi Temple Gamdevi,1.01 KM,3.3,3 Votes,"Shop No ,6,36, H.G .road, Gamdevi, Mumbai - 400007, Opp Gamdevi Temple"
Amrut Stores Opposite JK Towers Gamdevi,1.02 KM,3.5,5 Votes,"39-47, Goravakar Wadi, H g Road, Gamdevi, Mumbai - 400007, Opposite JK Towers"
Pooja Provisional Store Behind Tardeo Police Station Tardeo,1.08 KM,,0 Votes,"Shop 3, Transist Camp, M P Mills Compound,, Tardeo, Mumbai - 400034, Behind Tardeo Police Station"
Malwa Traders Near Railway Station Grant Road,,,0 Votes,"Ground Floor,Shop No 1e,A Wing, M K Ansari Marg,Aara Plan, Grant Road, Mumbai - 400007, Near Railway Station"
Om Sai Prasad Stores Near Congress House Charni Road,1.15 KM,,0 Votes,"Below Kennedy Bridge, Opera House, Charni Road, Mumbai - 400004, Near Congress House"
Shiv Krupa Store Tardeo,1.2 KM,5.0,2 Votes,"Nav Maharashtra Nagar, Janata Nagar, Road, Tardeo, Mumbai - 400034"
Ganesh Corporations Opposite Axis Bank Tardeo,1.22 KM,,0 Votes,"Shop No 5, Adam Mahal, 145, Tardeo Road, Tardeo, Mumbai - 400034, Opposite Axis Bank"
Devji Dhanji Grant Road,1.24 KM,3.7,10 Votes,"Shop No 85, Lokmanya Tilak Market, Grant Road, Mumbai - 400007"
Vandna Grain Stores Opposite Railway Station Grant Road,1.31 KM,,0 Votes,"Shop No 48, Union Building, Slater Road, Grant Road, Mumbai - 400007, Opposite Railway Station"
Bhulabhai Velji Co Opp Hindmata Hotel Tardeo,1.33 KM,5.0,1 Votes,"352/A, Bellasis Bridge, Mumbai Central Station, Tardeo, Mumbai - 400034, Opp. Hindmata Hotel"
Hemant Store Near Grant Road Delhi Darbar Hotel Grant Road,1.36 KM,,0 Votes,"Ground Floor, Shop No 1 Danewala Building, 5th Kolsa Lane, Pv Marg, Grant Road, Mumbai - 400007, Near Grant Road Delhi Darbar Hotel"
Shamji Khyshi Co Tardeo,1.39 KM,3.0,1 Votes,"505/8 Hira Kunj Gora Gandi Bldg, Sane Guruji Marg, Tardeo, Mumbai - 400034"
Britannia Store Near Menara Cenima Mumbai Central,1.39 KM,0.5,1 Votes,"Shop No. 8, Dr. D B Marg, Mumbai Central, Mumbai - 400008, Near Menara Cenima"
Shah Devshi Nadadh Company Tulsiwadi,1.41 KM,,0 Votes,"Gashwala Building 876,A, Sane Guruji Marg, Tulsiwadi, Mumbai - 400034"
Yash General Stores Near Novelty Cinema Grant Road,1.42 KM,,0 Votes,"Shop No 79, Lt Market, Grant Road, Mumbai - 400007, Near Novelty Cinema"
Shree Ganesh Store Opposite Rosewood hotel Tardeo,1.43 KM,,0 Votes,"shop no.9,German darshan building, Tulsiwadi RTO Road, Tardeo, Mumbai - 400034, Opposite Rosewood hotel"
Rekha General Stores Grant Road,1.43 KM,,0 Votes,"Grant Road, Mumbai - 400007"
