Name,Distance,Rating,Votes,Address
Vile Parle Bakery Near Railway Station Vile Parle East,1.28 KM,4.3,14 Votes,"Plot No.240, Shop No. 53, Tejpal Road, Vile Parle East, Mumbai - 400057, Near Railway Station"
Konkan Buzz Solutions Pct Ltd Near Vidhi Residence Sahajiraje Marg Vileparle East,1.28 KM,5.0,1 Votes,"Gala No 4 Duvankur Society Shivaji Nagar Vileparle East, Sahajiraje Marg Vileparle East, Sahajiraje Marg Vileparle East, Mumbai - 400057, Near Vidhi Residence"
Baba Paan Bidi General Stores Near Shree Krishna Hotel Vile Parle East,0.08 KM,,0 Votes,"Shree Sambhaji Nagar Society, M C Chagla Road, Vile Parle East, Mumbai - 400099, Near Shree Krishna Hotel"
Vinod General Stores Near CPWC Office Vile Parle East,0.1 KM,,0 Votes,"Samrat Ashok Nagar Society, M C Chagla Marg, Vile Parle East, Mumbai - 400099, Near CPWC Office"
Afrin Pan Bidi Shop Near C P W C Office Vile Parle East,0.1 KM,,0 Votes,"Samrat Ashok Nagar Society, M C Chagla Road, Vile Parle East, Mumbai - 400099, Near C P W C Office"
V M Stores Vile Parle East,0.14 KM,4.2,11 Votes,"B/125, Shree Sambhaji Nagar, Vile Parle East, Mumbai - 400099"
Ambika Stores Near Sai Baba Mandir Vile Parle East,0.27 KM,3.5,2 Votes,"Shop No 5, Ambewadi, M C Chagle Road, Vile Parle East, Mumbai - 400099, Near Sai Baba Mandir"
Gupta General Stores Near H P Gas Agency Vile Parle East,0.28 KM,,0 Votes,"Meghwadi, Western Express Highway, Vile Parle East, Mumbai - 400099, Near H P Gas Agency"
A R Stores Near New Airport Colony Bamanwada Vile Parle East,0.29 KM,,0 Votes,"Shop No 140, Durga Chawl, Chagla Road, Vile Parle East, Mumbai - 400099, Near New Airport Colony, Bamanwada"
Bajarang General Stores Near Vile Parle Police Station Ambewadi Vile Parle East,0.3 KM,,0 Votes,"Shop No 10, Sanjay Gandhi Nagar Society, Chagle Road, Vile Parle East, Mumbai - 400099, Near Vile Parle Police Station, Ambewadi"
The Point General Store Western Express Highway Vile Parle East,0.3 KM,,0 Votes,"Pakhadi Chawl, Service Road, Vile Parle East, Mumbai - 400057, Western Express Highway"
Shree Laxmi Dairy Farm Western Express Highway Vile Parle East,0.3 KM,,0 Votes,"Shop No 9, Pakhadia Chawl, Service Road, Vile Parle East, Mumbai - 400057, Western Express Highway"
P S General Stores Near New Airport Colony Vile Parle East,0.3 KM,,0 Votes,"Durga Chawl, Chagla Road, Vile Parle East, Mumbai - 400099, Near New Airport Colony"
Jaiswal Traders Near New Airport Colony Bamanwada Vile Parle East,0.31 KM,,0 Votes,"M C Chagla Road, Vile Parle East, Mumbai - 400099, Near New Airport Colony, Bamanwada"
Govinda Store Vileparle E 400056 Vile Parle East,,,0 Votes,"Irla Dhobighat, Near Kripa Nagar Sacity, Vile Parle East, Mumbai - 400057, Vileparle (E)- 400056"
Kashinath General Stores Near Vile Parle Police Station Ambewadi Vile Parle East,0.37 KM,,0 Votes,"Sanjay Gandhi Nagar Society, Chagla Road, Vile Parle East, Mumbai - 400099, Near Vile Parle Police Station, Ambewadi"
Maheshwari Chemist General Store Behind Vile Parle Police Chowky Vile Parle East,0.37 KM,,0 Votes,"Shop No 1, Sanjay Gandhi Nagar Society, M C Chagla Road, Vile Parle East, Mumbai - 400099, Behind Vile Parle Police Chowky"
Bhawani General Stores Near Marriyaman Temple Vile Parle East,0.39 KM,,0 Votes,"Sanjay Gandhi Nagar Society, M C Chagla Road, Vile Parle East, Mumbai - 400099, Near Marriyaman Temple"
