Name,Distance,Rating,Votes,Address
Win Supermarket Gazdar Street Corner Chira Bazar Kalbadevi,,,0 Votes,"412/414 Parekh Niwas, Jss Road, Chira Bazar-Kalbadevi, Mumbai - 400002, Gazdar Street Corner"
Siddhivinayak Stores In Front Of City Kitchen Kalbadevi,0.5 KM,,0 Votes,"Lakhpati Building, Shrink ant Palekar Marg, Kalbadevi, Mumbai - 400002, In Front Of City Kitchen"
Bhagwati Store Kalbadevi,0.61 KM,,0 Votes,"No 45 Narayan Nivas, Dr Adisethi Agyari Road, Kalbadevi, Mumbai - 400002"
KGN store Opp bank of Baroda Chira Bazar Kalbadevi,0.68 KM,,0 Votes,"Shop no 345, Chira bazar, Chira Bazar-Kalbadevi, Mumbai - 400002, Opp bank of Baroda"
Morarji Ratanshi Co Near Acharya Mahapragya School and Santosh Store Kalbadevi,,5.0,1 Votes,"5/14, Dadiseth Agiary Lane, Kalbadevi, Mumbai - 400002, Near Acharya Mahapragya School and Santosh Store"
Jay Mahadev Provision Stores Morarji Velji Goshala Kalbadevi,0.7 KM,,0 Votes,"21, Building No 39/41, Kolbhat Lane, Kalbadevi, Mumbai - 400002, Morarji Velji Goshala"
Dc Keychain,0.79 KM,5.0,1 Votes,"Shop No 2 Building, Dc Keychain, 2nd Floor, No 187, Abdul Rehman St, Mumbai - 400002"
Anantrai Harilal co Opposite Anant Wadi Bhuleshwar,0.82 KM,4.9,9 Votes,"8991, Fanas Wadi, A Merchant Road, Bhuleshwar, Mumbai - 400002, Opposite Anant Wadi"
Rahul Store Kalbadevi,0.84 KM,5.0,11 Votes,"91/Hh Koliwadi, Kalbadevi, Mumbai - 400002"
S v setti S p road Fanas Wadi Kalbadevi,0.85 KM,,0 Votes,"Shop no.106, Jagannath chawl, Fanas Wadi-Kalbadevi, Mumbai - 400002, S.p road"
Lalas Namkeen Dry Fruits Sweets lalas Food Company Opposite 2nd Bhoiwada Kalbadevi,0.94 KM,5.0,3 Votes,"8,9,10,11 B.M.C Market, Bhuleshwar Road, Kalbadevi, Mumbai - 400002, Opposite 2nd Bhoiwada"
Babu Grocery Kalbadevi,0.95 KM,,0 Votes,"Kalbadevi, Mumbai - 400002"
Niyati Store Opp Hotel Sunshine Kalbadevi,1.02 KM,5.0,1 Votes,"Shop No.-305, JSS Road,, Thakurdwar Road, Kalbadevi, Mumbai - 400002, Opp Hotel Sunshine"
Gupta Oil And General Stores Thakurdwar Kalbadevi,1.08 KM,,0 Votes,"Siddhesh Building Shop No 6, Dr.j B Marg, Thakurdwar-Kalbadevi, Mumbai - 400002"
Kiran Provision Masala Store First Khutter Gully Thakurdwar Kalbadevi,1.08 KM,,0 Votes,"Shop 38 /40, Khattar Galli, Thakurdwar-Kalbadevi, Mumbai - 400002, First Khutter Gully"
Morghar Kirana Store Mughbhat Thakurdwar Kalbadevi,1.16 KM,,0 Votes,"Chogdewala Building, Plot No.10, Mughbhat Lane, Thakurdwar-Kalbadevi, Mumbai - 400002, Mughbhat"
Balaji Galaxy Bhuleshwar,1.24 KM,,0 Votes,"86, Kika St, Marine Lines East, Gulal Wadi, Bhuleshwar, Mumbai - 400002"
Sha Velji Ganpat Co,,,0 Votes,"Shop No.1, 38, Panchayatwadi Lane,, Mumbai - 400002, Kabutarkhana"
Khimji Anand Company Opposite Chaniya House Gulal Wadi bhuleshwar,,4.2,5 Votes,"139 Kika Street, Gulal Wadi-bhuleshwar, Mumbai - 400002, Opposite Chaniya House"
Agrico Overseas Kalbadevi,1.54 KM,3.0,1 Votes,"13,Lohar Chawl,Harawala Building, Shop 116, Kalbadevi, Mumbai, Kalbadevi, Mumbai - 400002"
Satyam Enterprises Opposite Patwa Chambers Near Masjid Station East Dana Bandar,1.47 KM,4.3,59 Votes,"110 & 111, Clive Road,, Dana Bandar, Mumbai - 400009, Opposite Patwa Chambers, Near Masjid Station East"
Naeem Masala Near Gol Deval Temple Null Bazar,1.48 KM,3.6,15 Votes,"Shop No 23 and 24, Mirza Ghalib Market, Matka Gali, Null Bazar, Mumbai - 400003, Near Gol Deval Temple"
Kuvarji Khimraj Company Gol Dev Mandir Shiv Mandir Null Bazar,1.55 KM,4.2,44 Votes,"Shop No 132 134, S V P Road, Null Bazar, Mumbai - 400003, Gol Dev Mandir (Shiv Mandir)"
Genu Mahadev Jadhav New Dongri Municipal Market Dongri,2 KM,4.8,3 Votes,"Shop No 25, New Dongri Municipal Market,, Navroji Hill Road No 2, Dongri, Mumbai - 400009, New Dongri Municipal Market"
Manish Market Near Chhatrapati Shivaji Terminus Area Fort,0.75 KM,3.9,7677 Votes,"Unit No 2, Ramabai Ambedkar Marg, Fort, Mumbai - 400001, Near Chhatrapati Shivaji Terminus Area"
Star Market A TATA And Tesco Enterprise Near Churchgate Railway Station Beside KC and HR Churchgate,1.62 KM,4.2,1734 Votes,"123, Mistry Bhavan, Dinshaw Vacha Road, Churchgate, Mumbai - 400020, Near Churchgate Railway Station, Beside KC and HR"
Godrej Natures Basket Near Kc College Churchgate,1.42 KM,4.1,753 Votes,"Ground Floor, Apeejay House, 3, Dinshaw Vacha Road, Churchgate, Mumbai - 400020, Near Kc College"
Lobo Stores Opposite Bombay Police Head Quater Crawford Market,0.69 KM,4.1,206 Votes,"Shop No 295-296, M J Phule Market, Crawford Market, Mumbai - 400001, Opposite Bombay Police Head Quater"
Hakimi Stores Crawford Market,0.71 KM,4.4,132 Votes,"301/302 Crawford Hair Tage Market, 3rd Lane, Crawford Market, Mumbai - 400001"
Sha Raga Ladha Company Near Madhavbaug Temple Cawasji Patel Tank,1.35 KM,4.2,98 Votes,"33, Sindhi Lane, Cawasji Patel Tank, Mumbai - 400004, Near Madhavbaug Temple"
Satyam Enterprise Masjid Bunder,,3.8,6 Votes,"Masjid Bunder, Mumbai - 400003"
Apna bazar Opposite Phadkewadi Ganpati Mandir Girgaon,1.46 KM,3.8,179 Votes,"Shop No 136, Tulsi Mansion Building, V P Road, Girgaon, Mumbai - 400004, Opposite Phadkewadi Ganpati Mandir"
Parshuram Traders Virmani Market Bhat Bazar Masjid Bunder,1.4 KM,4.1,20 Votes,"267/71, G-15, Narshi Nath Street, Masjid Bunder, Mumbai - 400003, Virmani Market, Bhat Bazar"
V K Stores Opp crime branch Crawford Market,0.63 KM,4.3,12 Votes,"Shop No 467-468, second galli second shop, Crawford Market, Mumbai - 400001, opp crime branch"
Patel Brothers Near yes ub academy school Marine Drive,0.43 KM,3.8,37 Votes,"Shop No 3, Badrikeshwar Building No 82, Marine Drive, Mumbai - 400020, near yes ub academy school"
E H Kathawala Company Bhat Bazar Masjid Bunder,1.39 KM,4.6,27 Votes,"262/70, Anant Niwas, Narshi Natha Street, Masjid Bunder, Mumbai - 400003, Bhat Bazar"
Aman Trading Company Masjid Bunder,,4.0,4 Votes,"219, Narshi Natha Street, Masjid Bunder, Mumbai - 400003"
