Name,Distance,Rating,Votes,Address
Raju Medico Opposite Majestic Hotel Kandarpada Dahisar West,0.67 KM,5.0,1 Votes,"Shop No. 03, Rx47- 1/1, LBS Nagar, L M Road, Kandarpada-Dahisar West, Mumbai - 400068, Opposite Majestic Hotel"
Vijay Store Dahisar,0.74 KM,3.0,1 Votes,"S N Dubey Rd, Dahisar, Mumbai - 400068"
Shiv Shakti Opp Krishna Tower Dahisar,0.84 KM,4.1,15 Votes,"Shop No 2-3, Ashapura Shopping Centre, Near Matru Chhaya School, Dahisar, Mumbai - 400068, Opp. Krishna Tower"
Vasant Stores Ganesh Nagar Rawalpada Dahisar,0.85 KM,4.5,2 Votes,"Shop No 7/8, Motibhai Desai Chawl, Dahisar, Mumbai - 400068, Ganesh Nagar, Rawalpada"
Sai Krupa Medical General Stores Dahisar,0.86 KM,3.7,3 Votes,"Shop No.2, S V Road,Parvat Nagar, Dahisar, Mumbai - 400068"
Bhagwati General Stores Near Sudhir Nagar Dahisar,0.96 KM,,0 Votes,"Shop No. 02, Shelter building no-2, CSC Road no 3, Shakti Nagar, Dahisar, Mumbai - 400068, Near. Sudhir Nagar"
Maharashtra General Stores Dahisar,1.01 KM,4.0,4 Votes,"Narendra Park, Shop No 6,, Linking Road, Dahisar, Mumbai - 400068"
Manglore General Stores Dahisar,1.15 KM,4.3,3 Votes,"Shop No.5,Sangeeta Niwas, H.J.Road, Dahisar, Mumbai - 400068"
Ashapura Maa Super Market Near Rustamji Business School Mhatre Wadi Dahisar West,1.17 KM,,0 Votes,"Shop No. 5, Sai Amrut, J. Sawant Road, Mhatre Wadi-Dahisar West, Mumbai - 400068, Near Rustamji Business School"
Mahesh General Store Rawalpada Dahisar,1.18 KM,4.5,2 Votes,"Shop No 3, Ramji Nimish Chwal, S N Dubey Road, Dahisar, Mumbai - 400068, Rawalpada"
Raj Kirana Store Opposite to Garden Dahisar,1.24 KM,3.5,6 Votes,"Shop No. 8, Sindhu Bhuvan Apartment, Rawalpada, Dahisar, Mumbai - 400068, Opposite to Garden"
Sonal Medical General Store Rawal Pada Dahisar,1.28 KM,4.0,2 Votes,"9, Garg Darshan, S V Cross Road, Dahisar, Mumbai - 400068, Rawal Pada"
Gangar General Store Near Flyover Dahisar,1.3 KM,,0 Votes,"Shop No.2,Ghanshyam Chawl, D.N.Dubey Road, Dahisar, Mumbai - 400068, Near Flyover"
Janata Market Ashokvan Dahisar,1.31 KM,3.8,6 Votes,"Shop No 8, Kesari Nandan Building, Shiv Vallabh Road, Dahisar, Mumbai - 400068, Ashokvan"
Dilip General Stores Maruti Nagar Dahisar,1.37 KM,2.0,1 Votes,"Shiv Vallabh Road, Dahisar, Mumbai - 400068, Maruti Nagar"
New Prajapati Super Market Rawalpada Opposite Om Suryoday Dahisar,1.4 KM,,0 Votes,"Shop No 1, Vishnu Dhanvey Chwal, Shiv Vallabh Road, Dahisar, Mumbai - 400068, Rawalpada, Opposite Om Suryoday,"
Brijesh Medical General Stores Opp Fish Market Dahisar,1.7 KM,4.0,7 Votes,"Sakharam Khandekar Chawl, Ketkipada, Dahisar, Mumbai - 400068, Opp Fish Market"
Jigar Book Centre Dahisar,,,0 Votes,"E/3, Krishna Colony, R T Road, Dahisar, Mumbai - 400068"
Mahalaxmi Kirana And General Stores Dahisar,,3.0,1 Votes,"Ratan Nagar, Dahisar, Mumbai - 400068"
Velankani Stores Dahisar,,5.0,1 Votes,"Agarwadi, R P Road, Dahisar, Mumbai - 400068"
Ambika Stores Dahisar,,5.0,1 Votes,"Overi Pada, H M Road, Dahisar, Mumbai - 400068"
Gupta General Stores Dahisar,,,0 Votes,"Rajesh Compound, Lalta Prasad Chawl,, Western Express Highway,Dahisar, Dahisar, Mumbai - 400068"
Nidhi Super Market Kailash Nagar Dahisar,,,0 Votes,"Doke Chawl, Kokni Pada, S N Dube Road, Dahisar, Mumbai - 400068, Kailash Nagar"
S Maurya General Stores Kokani Pada Dahisar,,,0 Votes,"Shop No 2, S N Dubey Road, Dahisar, Mumbai - 400068, Kokani Pada"
Shri Laxmi General Stores Exp Highway Dahisar,,,0 Votes,"Shop No 5, Gavde Nagar, S N Dubey Road, Dahisar, Mumbai - 400068, Exp Highway"
Omkar Grain General Stores Raval Pada Dahisar,,,0 Votes,"Shop No 2,J P Tiwari Chawl, S N Dubey Road, Dahisar, Mumbai - 400068, Raval Pada"
Shiv General Stores Ketki Pada Near MTNL Dahisar,,4.0,1 Votes,"Shop No.2,, Hanuman Nagar, Check Naka, Dahisar, Mumbai - 400068, Ketki Pada, Near MTNL"
Jai Bholenath General Stores Dahisar,,,0 Votes,"Shop No.3, Ganeshbhai Desai Chawl,, Ghartan Pada, Dahisar, Mumbai - 400068"
Ronak General Store Opposite Shagun Hotel Anand Nagar Dahisar,,,0 Votes,"Shop No 4, Blue Dimond Building, C S C Cross Road No 4, Dahisar, Mumbai - 400068, Opposite Shagun Hotel,Anand Nagar"
Kalapana General Store Near by ganpati mandir Dahisar,,,0 Votes,"dutta chawl shop no 1 lal pada, Dahisar, Mumbai - 400068, near by ganpati mandir"
Tinku General Store Opposite Dave Nagar Rajesh Compound Dahisar,,,0 Votes,"Shop No.1, Nand Singh Vijay Bahadur Singh Chawl, Dahisar, Mumbai - 400068, Opposite Dave Nagar, Rajesh Compound"
Pooja Money Transfer General Stores Opp to j k metal co Dahisar,,,0 Votes,"ghartan pada no 1,suhasani pawskar road, Dahisar, Mumbai - 400068, opp to j k metal co."
Alka General Store Near Kokani Pada Dahisar,,,0 Votes,"Shop No 1, Kachve Niwas, Sant Kabir Road, Dahisar, Mumbai - 400068, Near Kokani Pada"
Ramdev Kirana Store Near Kokani Pada Dahisar,,,0 Votes,"S N Dubey Road, Dahisar, Mumbai - 400068, Near Kokani Pada"
Amit General Store Near Rawal Pada Dahisar,,,0 Votes,"New Ashok Nagar Road, Dahisar, Mumbai - 400068, Near Rawal Pada"
Prince General Store Near Ashok Nagar Dahisar,,,0 Votes,"Ganesh Mandir Road, Dahisar, Mumbai - 400068, Near Ashok Nagar"
Dhrav General Store Dahisar,,,0 Votes,"Shop No 4, Acme Amrut Building, Vaishali Nagar Road, Dahisar, Mumbai - 400068"
Patel Super Market Near Rawal Pada Dahisar,,,0 Votes,"Ganesh Nagar Road, Dahisar, Mumbai - 400068, Near Rawal Pada"
Kardhar Dryfruit Grain Store Near Shukla Compound Dahisar,,,0 Votes,"Shop No 1, Seva Sadan Chawl, Rawal Pada Road, Dahisar, Mumbai - 400068, Near Shukla Compound"
Bhavesh Super Market Near Amba Wadi Dahisar,,,0 Votes,"S V Road, Dahisar, Mumbai - 400068, Near Amba Wadi"
New Divya General Store Near Amba Wadi Dahisar,,,0 Votes,"Shop No 3, Sadik Ali Chawl, S V Road, Dahisar, Mumbai - 400068, Near Amba Wadi"
Dharod General Store Near Amba Wadi Dahisar,,,0 Votes,"shop no 4, S V Road, Dahisar, Mumbai - 400068, Near Amba Wadi"
Lalit General Store Dahisar,,,0 Votes,"Shop No 1, Yadav Chawl, Ketki Pada Road, Dahisar, Mumbai - 400068"
Mita General Store Dahisar,,,0 Votes,"Shop No 5, Yadav Chawl, Ketki Pada Road, Dahisar, Mumbai - 400068"
Jay Bhavani Traders Dahisar,,,0 Votes,"Shukla Compound Road, Dahisar, Mumbai - 400068"
Jai Durga General Store Opposite St Mary High School Veer Sambhaji Nagar Parag Nagar Anand Nagar Dahisar,,5.0,1 Votes,"Shop No 1, New Link Road, Dahisar, Mumbai - 400068, Opposite St Mary High School, Veer Sambhaji Nagar, Parag Nagar, Anand Nagar"
Balaji General Store Dahisar,,,0 Votes,"Shop No 2, Dave Nagar, D N Dubey Road, Dahisar, Mumbai - 400068"
Farida General Store Near Ambawadi Dahisar,,,0 Votes,"S V Road, Dahisar, Mumbai - 400068, Near Ambawadi"
Roshni Enterprises Tendulkar Hotel Dahisar,,,0 Votes,"Shop No 08 ,Mahakaleshwar Link Road, I C Extention ,Khandar Pada, Dahisar, Mumbai - 400068, Tendulkar Hotel"
Satwik Kirana And General Store Dahisar East Dahisar East,,,0 Votes,"Maratha Colony, Swami Vivekanand Road, Dahisar East, Mumbai - 400068, Dahisar East"
