Name,Distance,Rating,Votes,Address
Suryoday Stationery General Store Gautam Nagar Mahalaxmi,0.62 KM,,0 Votes,"Shop No.A-1, Mahalaxmi, Mumbai - 400011, Gautam Nagar"
Kalaniya General Store,0.63 KM,,0 Votes,"201/A, Madanpura, Madanpura, M A Road, Mumbai - 400011"
Ali Hasan General Stores,0.63 KM,3.0,1 Votes,"Bharucha Compound, Pai, Byculla W, Mumbai - 400011"
Azad Cloth Stores Jacob Circle Mahalaxmi,0.64 KM,,0 Votes,"56, Rasul Building, K K Marg, Saat Road, Mahalaxmi, Mumbai - 400011, Jacob Circle"
Roman Dhanya Bhandar Shop Opposite Kotak Mahindra Bank Mahalaxmi,0.65 KM,,0 Votes,"42 - D, Sakhubai Korgaonkar Niwas, K Khadye Marg, Jacob Circle, Mahalaxmi, Mumbai - 400011, Opposite Kotak Mahindra Bank"
Naik General Stores Tailors K K Marg Near S Bridge Bhaykhala,0.65 KM,,0 Votes,"10/12, Shambhu Nayak Building, Bhaykhala, Mumbai - 400011, K.K. Marg, Near S. Bridge"
Royal General Stores Sant Gaadge Maharaj Chowk Saat Rasta Mahalaxmi,0.65 KM,,0 Votes,"Shop No 8, Rangwala Building, Shahir Amar Shakh Road, Mahalaxmi, Mumbai - 400011, Sant Gaadge Maharaj Chowk, Saat Rasta"
Jathar General Stores Jacob Circle Mahalaxmi,0.66 KM,,0 Votes,"Shop-3 sai sadden bldg., K.K. Marg, Mahalaxmi, Mumbai - 400011, Jacob Circle"
Purnima General Store Near Mahalakshmi Mahalaxmi,0.66 KM,,0 Votes,"Old Aga Building, Sadat Rasta Mumbai, Mahalaxmi, Mumbai - 400011, Near Mahalakshmi"
Jadhav General stores Jacob Circle Mahalaxmi,0.66 KM,,0 Votes,"Astral building, K.K.Marg, Mahalaxmi, Mumbai - 400011, Jacob Circle"
Subhash Cloth Stores Mahalaxmi,,,0 Votes,"325 Delisle Rd & N M Joshi Marg, Mahalaxmi, Mumbai - 400011"
Sadhana Cloth Stores Mahalaxmi,,,0 Votes,"271 Irani Chawl Shop No 115, N M Joshi Marg, Mahalaxmi, Mumbai - 400011"
Avishkar Sathrasta Mahalaxmi,,,0 Votes,"Mahalaxmi, Mumbai - 400011, Sathrasta"
Sundar oil depo Bycullaw Mahalaxmi,0.67 KM,,0 Votes,"Habib mention,19 A, haines road, Mahalaxmi, Mumbai - 400011, byculla(w)"
Maa Stores Jacob Circle Mahalaxmi,0.67 KM,,0 Votes,"Astral Mansin shop no. 5, K.K.Marg, Mahalaxmi, Mumbai - 400011, Jacob Circle"
