Name,Distance,Rating,Votes,Address
New National General Stores Opposite Manik Jeevan Nepean Sea Road,1.8 KM,4.4,4 Votes,"Shop No 16, 17 & 18, Guide Building, L D Ruparel Marg, Nepean Sea Road, Mumbai - 400006, Opposite Manik Jeevan"
New Regal Stores Grant Road,1.83 KM,,0 Votes,"Shop No.5,6, Grant Road, Mumbai - 400007"
Kumkum Provision Stores Opposite Film Centre Tardeo,1.02 KM,4.0,12 Votes,"Shop No 5, Raheja Excellisor, 57 Tardeo Road, Tardeo, Mumbai - 400034, Opposite Film Centre"
Nanji Ujpal And Company Opposite Som Restaurant Near Babulnath Temple Grant Road,1.56 KM,3.8,3 Votes,"Gangadas Wadi, Babulnath Road, Grant Road, Mumbai - 400007, Opposite Som Restaurant, Near Babulnath Temple"
Anmol Grain Store Madanpura Mumbai Central,1.72 KM,4.0,1 Votes,"Shop No 7, Mansoor Building, Mohammed Umer Rajjab Road, Mumbai Central, Mumbai - 400008, Madanpura"
Nandu Super Bazaar Near Navjivan Society Opposite Reliance Mall Mumbai Central,1.75 KM,3.9,94 Votes,"Gala No 3/4, Shiv Smruti Building, K K Marg, Mumbai Central, Mumbai - 400008, Near Navjivan Society, Opposite Reliance Mall"
Soni Moni Provision Stores Tardeo,0.97 KM,4.3,6 Votes,"Shop No 18 Sahakar Niwas, 20 Tardeo Road, Tardeo, Mumbai - 400034"
Home Choice Opp Sbi Bank Grant Road,1.02 KM,4.8,2 Votes,"Shop No-2 Janam Bldg, Forjett Street, Grant Road, Mumbai - 400007, Opp Sbi Bank"
Ashok Stores Tardeo,1.1 KM,3.9,4 Votes,"225/227 Dun Shopping Centre Shop No 34-35, Tardeo Road, Tardeo, Mumbai - 400007"
Easyday Club,1.2 KM,,0 Votes,"Car Care Center, 43, Simla Nagar, L Jagmohandas Marg, Mumbai - 400007, Malabar Hill"
Easyday Fresh Near Priyadarshani Park Charni Road,1.22 KM,3.0,3 Votes,"M/S Car Care Center, 43, Nepean Sea Road, Charni Road, Mumbai - 400004, Near Priyadarshani Park"
Chedda Chemist General Store Next Garant Road Post Office Grant Road,1.39 KM,4.3,43 Votes,"13 jyoti mahal, Sleater road, Grant Road, Mumbai - 400007, Next Garant Road Post Office"
Consumers Food Near railway station Grant Road,1.4 KM,3.0,5 Votes,"Shop no. 92 Chaman manzil, Chaman Road, Grant Road, Mumbai - 400007, near railway station"
Pramanik Provision Stores Opposite Bhatia Hospital Kailash Nagar Tardeo,1.44 KM,4.4,12 Votes,"658, Tardeo Road, Tardeo, Mumbai - 400007, Opposite Bhatia Hospital, Kailash Nagar"
Ranchoddas Bhaichand Sons Grant Road,,3.0,2 Votes,"Grant Road, Mumbai - 400007"
Apna Bazar Kamat Market Mumbai Central,,4.0,1 Votes,"Mumbai Central, Mumbai - 400008, Kamat Market"
Prabhat Stores Malabar Hill,1.87 KM,4.1,58 Votes,"66, Petit Hall, Nepean Sea Road, Navshanti Nagar, Malabar Hill, Mumbai - 400006"
Goyam Organic Khotachi Wadi Corner Prarthana Samaj,0.89 KM,4.0,8 Votes,"Shop No. 10, Shri Mahila Samaj Gruh Udyog, Krishvi Heights, V.P.Road , Sikkanagar, Prarthana Samaj, Mumbai - 400004, Khotachi Wadi Corner"
Ajanta Stores Kemps Corner Kemps Corner,0.9 KM,,0 Votes,"Shop No 04, Gala No 03 Sohani Mansions, Gowalia Tank Road, Kemps Corner, Mumbai - 400006, Kemps Corner"
Fab Inn Super Market Near Haji Ali Dargah Haji Ali,0.97 KM,3.9,55 Votes,"Shop No 3, Heera Panna Shopping Centre, Haji Ali, Haji Ali, Mumbai - 400034, Near Haji Ali Dargah"
Diet Tamasha Opposite Oside Heera Haji Ali,0.97 KM,3.0,1 Votes,"Shop No. 5 & 6, Rewa Appartment B, Panna, Bhula Bhai Desai Road, Haji Ali, Mumbai - 400034, Opposite Oside Heera"
KBs Fair Price Sobo Central Mall Near Haji Ali Tardeo,0.99 KM,3.9,5 Votes,"Ground Floor, Sobo Central Mall, Tardeo Road, Tardeo, Mumbai - 400034, Near Haji Ali"
SAVMORE Supermarket Haji Ali Circle Tardeo,0.99 KM,,0 Votes,"Shop No 1, Heera Panna Shopping Arcade, Tulsiwadi RTO Road, Tardeo, Mumbai - 400034, Haji Ali Circle"
Pooja Provisional Store Behind Tardeo Police Station Tardeo,0.99 KM,,0 Votes,"Shop 3, Transist Camp, M P Mills Compound,, Tardeo, Mumbai - 400034, Behind Tardeo Police Station"
Shiv Krupa Store Tardeo,0.99 KM,5.0,2 Votes,"Nav Maharashtra Nagar, Janata Nagar, Road, Tardeo, Mumbai - 400034"
Gupta Stores Near Film Centre Tardeo,1 KM,,0 Votes,"Shop No. 9, Khandawala Building, Tardeo Road, Tardeo, Mumbai - 400034, Near Film Centre"
