Name,Distance,Rating,Votes,Address
Monalisa Provisional Near Gazdar Street Opp Perfect Card Chira Bazar Kalbadevi,0.85 KM,,0 Votes,"Shop No 396, J S S Road, Chira Bazar-Kalbadevi, Mumbai - 400002, Near Gazdar Street, Opp. Perfect Card,"
Matru Ashish Hardware General Stores Chira Bazar Kalbadevi,,,0 Votes,"207-211 Shop No 5, DSA Lane, Chira Bazar-Kalbadevi, Mumbai - 400002"
Priya Medical And General Stores Thakurdwar kalbadevi,,,0 Votes,"Thakurdwar-kalbadevi, Mumbai - 400002"
Sachin Sweet N Salty Near rajdhani hotel Dhobi Talao,0.86 KM,4.5,4 Votes,"351/353,New Market, Sheikh Memon Street, Dhobi Talao, Mumbai - 400002, Near rajdhani hotel"
Shree Ganesh General Store Near Kotak ATM Kalbadevi,,,0 Votes,"Shop No.11, J.S.S Street, Kalbadevi, Mumbai - 400002, Near Kotak ATM,"
Jaiswal Supermarket Near Chira Bazar Kalbadevi,0.86 KM,,0 Votes,"Shop No.45&46, Kalbadevi Road, Kalbadevi, Mumbai - 400002, Near Chira Bazar,"
Munna General Store,,,0 Votes,"Bhagavad, Chapra , Bihar, Mumbai - 400002, Near By Central Bank"
Sherawat General Store Near Icici Atm Princess Street,,,0 Votes,"Shop No.21, Princess Street, Mumbai - 400002, Near Icici Atm"
Ashok General Store Kalbadevi,0.87 KM,,0 Votes,"278-B, Surya Mahal, J.S.S. Rd., Girgaum, Kalbadevi, Mumbai - 400002"
Misra pan bhandar Sonapur galli Chira Bazar Kalbadevi,0.88 KM,,0 Votes,"shop no 1, j s s road, Chira Bazar-Kalbadevi, Mumbai - 400002, sonapur galli"
Modern Chemists Opposite Dr Vighas Street Chira Bazar kalbadevi,0.9 KM,4.6,5 Votes,"Shop No 50, Jkb Co-Operative Housing Society, 460, J S S Road, Chira Bazar-kalbadevi, Mumbai - 400002, Opposite Dr Vighas Street"
Modern Store New Bhatia Bhajanwadi Kalbadevi,0.9 KM,3.5,1 Votes,"Shop No 3, 9/15 Moraji Veiji Bldg, Dr M.B Velkar Street, Kalbadevi, Mumbai - 400002, New Bhatia Bhajanwadi"
Shree Baleshwar Medical General Stores Thakurdwar Kalbadevi,,,0 Votes,"Thakurdwar-Kalbadevi, Mumbai - 400002"
Matrukripa Hardware General Store Near Computer House Chira Bazar Kalbadevi,0.91 KM,3.0,1 Votes,"485, J S S Road, Chirabazaar, Chira Bazar-Kalbadevi, Mumbai - 400002, Near Computer House"
Waman kedar shetave aani sons Kalbadevi,0.92 KM,5.0,1 Votes,"modi building, Kolbaht Lane, Kalbadevi, Mumbai - 400002"
Lucky General Stores Near Lotlikar Jewellers Chira Bazar Kalbadevi,0.93 KM,4.0,5 Votes,"503/505,J S S Road, Lotlikar Mansion, Chira Bazar-Kalbadevi, Mumbai - 400002, Near Lotlikar Jewellers"
Durga Medical General Stores Kalbadevi,0.94 KM,3.5,2 Votes,"565 Chira Bazar, J S S Rd, Kalbadevi, Mumbai - 400002"
Mishra general store Beside Loltekar jewllers Chira Bazar Kalbadevi,0.94 KM,,0 Votes,"Bharat building, Shree kanth pale kar marg, Chira Bazar-Kalbadevi, Mumbai - 400002, Beside Loltekar jewllers"
Samarth Medical And General Stores Near Chira Bazar Kalbadevi,0.95 KM,4.6,5 Votes,"Shop No 2 56/60, Kolbhat Marg, Kalbadevi, Mumbai - 400002, Near Chira Bazar"
Siddhivinayak Stores In Front Of City Kitchen Kalbadevi,0.95 KM,,0 Votes,"Lakhpati Building, Shrink ant Palekar Marg, Kalbadevi, Mumbai - 400002, In Front Of City Kitchen"
Alif Hardware General Stores Chira Bazar Kalbadevi,0.96 KM,,0 Votes,"533 Chira Bazar, J S S Rd, Chira Bazar-Kalbadevi, Mumbai - 400002"
Ashok General Store Chira Bazar kalbadevi,0.97 KM,3.5,2 Votes,"543/B, Girgaum Road, J S S Road, Chira Bazar-kalbadevi, Mumbai - 400002"
Arshi bidi stall Chira Bazar Kalbadevi,0.98 KM,,0 Votes,"shop no 34, Chira Bazar-Kalbadevi, Mumbai - 400002"
Mishra General Store,1 KM,4.3,3 Votes,"Kamathi Wada, Sonapur, Mumbai - 400002, Marine Lines"
Dhanlaxmi Kirana Store Near Parsi Dairy Signal Kalbadevi,1.08 KM,,0 Votes,"Setna Shop No. 216, Jess Marg, Kalbadevi, Mumbai - 400002, Near Parsi Dairy Signal"
Vinayak General Stores Near Hiti Perfumers Kalbadevi,1.09 KM,,0 Votes,"Shop No. 83, Princess Street,, Kalbadevi, Mumbai - 400002, Near Hiti Perfumers,"
Laxmichand Hansraj 45 Chandanwadi Opposite Nipra House Chira Bazar kalbadevi,1.1 KM,3.5,1 Votes,"Shop No 1&2,B I T Chawl 1, Chira Bazar-kalbadevi, Mumbai - 400002, 45 Chandanwadi, Opposite Nipra House"
Af Stores Chandanwadi Chira Bazar Kalbadevi,1.12 KM,,0 Votes,"VIP Building No 1, Chira Bazar-Kalbadevi, Mumbai - 400002, Chandanwadi"
Sai General Stores Princess road Kalbadevi,1.12 KM,,0 Votes,"Shop no.614, Setana bldg, Kalbadevi, Mumbai - 400002, Princess road"
Manish pco Navjeevan Wadi Dhobi Talao,1.15 KM,,0 Votes,"shop no.-5,Shri ram bld., Navjeevan Wadi-Dhobi Talao, Mumbai - 400002"
