Name,Distance,Rating,Votes,Address
K J Mart Opposite Adamji Peerbhai Market Marine Lines,0.64 KM,3.7,6 Votes,"Shop No 21, Bhiwandiwala Terrace, 2nd Dhobhighat Lane, Marine Lines, Mumbai - 400020, Opposite Adamji Peerbhai Market"
Shreeji Lad Stores Near Wilson School Khetwadi girgaon,0.76 KM,4.8,4 Votes,"Shop No 112, Laxmi Building, N D Road, Khetwadi-girgaon, Mumbai - 400004, Near Wilson School"
Hiralal Shival Super Market Near Goldeval Temple Gol Deval Cawasji Patel Tank,0.79 KM,4.5,11 Votes,"209/211, Laxmi Building, Sant Sena Maharaj Marg, Gol Deval-Cawasji Patel Tank, Mumbai - 400004, Near Goldeval Temple"
R R Acharia Inside Crawford Market Mahatma Phule Market Fort,0.87 KM,5.0,2 Votes,"Shop No 382, Fort, Mumbai - 400001, Inside Crawford Market, Mahatma Phule Market"
Geetanjali Super Market Opposite Brahman Sabha R R M Roy Marg Charni Road,1.08 KM,4.0,108 Votes,"3/4, Suratwala Building,211, Raja Ram Mohan Roy Marg, Charni Road, Mumbai - 400004, Opposite Brahman Sabha, R R M Roy Marg"
Patel Brothers Novelty Cinema Grant Road,1.63 KM,4.2,3 Votes,"Shop No 391b, Lt Market, Grant Road, Mumbai - 400007, Novelty Cinema"
Vishal Super Market Opposite J K Building No 5 Gamdevi,1.83 KM,4.0,47 Votes,"2/3 Royal Chambers, H G Road, Gamdevi, Mumbai - 400007, Opposite J K Building No 5"
Matru Krupa Opposite No 10th Khetwadi Khetwadi girgaon,1.15 KM,4.0,17 Votes,"Shop No. 5, Ground Floor, Siddhesh Darshan, 199/201, Khetwadi Main Road, Khetwadi-girgaon, Mumbai - 400004, Opposite No. 10th, Khetwadi"
Shah Bhimshi Naiya Grocery Store Oppo Dariya Mahal Bus Stop Nepean Sea Road,1.18 KM,3.3,5 Votes,"Stardust Building 1-A , 80 Nepean Sea Road, Nepean Sea Road, Nepean Sea Road, Mumbai - 400006, Oppo Dariya Mahal Bus Stop"
Prabhat Enterprises Opposite Masjid Bunder Railway Station Masjid Bunder,1.27 KM,3.0,2 Votes,"14-16, Gaumukh Bhuvan, Yusuf Meherali Road, Masjid Bunder, Mumbai - 400003, Opposite Masjid Bunder Railway Station"
New Regal Stores Grant Road,1.58 KM,,0 Votes,"Shop No.5,6, Grant Road, Mumbai - 400007"
Vijay Stores Kelewadi Corner Girgaon,0.72 KM,4.0,4 Votes,"Shop No 212-A, Bapu Balwant Building, J S S Road, Girgaon, Mumbai - 400004, Kelewadi Corner"
Sagarmal Mohanlal Opp Bhendi Bazar Null Bazar,1.01 KM,5.0,2 Votes,"Huseinbhai Mansion, 208, Bara Imam Road, Null Bazar, Mumbai - 400003, Opp Bhendi Bazar"
Bhawaniprasad Ramdas Co Fort,1.8 KM,,0 Votes,"10 Smt Meena Mehta Marg, Fort, Mumbai - 400001"
Alpha General Store Opp Stationary Zone Fort,1.82 KM,4.3,6 Votes,"95 Sai Bihar, Modi Street, Fort, Mumbai - 400001, Opp. Stationary Zone"
Janta Provision Stores Fort,1.82 KM,,0 Votes,"165, Bora Bazar Street, Fort, Mumbai - 400001"
Om Grocery Store,,,0 Votes,Mumbai - 400001
Roman Dry Fruits Near Harikrishandas Hospital Opera House,1.21 KM,3.8,14 Votes,"457, Pheonix Building, S V P Road, Opera House, Mumbai - 400004, Near Harikrishandas Hospital"
Maharashtra Provision And General Store Opp Petrol Pump Charni Road,0.31 KM,5.0,1 Votes,"Shop No 9, 262 ,Mehta Estate Building., Thakurdwar Roaf, Charni Road, Mumbai - 400004, Opp. Petrol Pump"
Savla General Store Near post office Girgaon,0.72 KM,4.4,4 Votes,"Shop No.-113, v.p.road, Girgaon, Mumbai - 400004, near post office"
Gala Provision Stores Opposite Sikka Nagar Charni Road,0.75 KM,4.8,5 Votes,"Shop No 6,18/23,Mehta Heights, Sadashiv Lane, Charni Road, Mumbai - 400004, Opposite Sikka Nagar"
Sarvodaya Stores Marine Drive,0.78 KM,3.9,61 Votes,"Shop No 1, Building No 81, Swashray, Hvb Road, Marine Drive, Mumbai - 400020"
Thorat Provision Stores Opposite Goldeval Temple Nul Bazar Cawasji Patel Tank Girgaon,0.96 KM,,0 Votes,"Shop No 196, Svp Road, Girgaon, Mumbai - 400004, Opposite Goldeval Temple, Nul Bazar, Cawasji Patel Tank"
Karmali Ravji Sons Null Bazar Sandhurst Road,1.05 KM,5.0,3 Votes,"16 24 Svp Road Nalbaza R Mumbai 3, S V P Road, Sandhurst Road, Mumbai - 400009, Null Bazar"
Ahmed Store Bhendi Bazar,1.06 KM,5.0,1 Votes,"Koor House, 5, Noor Mohammed, Bhendi Bazar, Mumbai - 400003"
N R Spices Masjid Bunder,1.26 KM,,0 Votes,"29, Arihant Mansion, K N Road, Masjid Bunder, Mumbai - 400003"
Shree Stores Nr Masjid Railway Station Masjid Bunder,1.32 KM,4.0,1 Votes,"23,Chanda Ramji Bldg, Keshavji Naik Road, Masjid Bunder, Mumbai - 400003, Nr, Masjid Railway Station"
Bhat Bazar,1.34 KM,3.8,155 Votes,"New Chinchbunder, Chinchbunder, Mandvi, Keshavji Naik Road, Mumbai - 400003"
Bombay Bazaar Ltd Near Two Tanks Grant Road,1.38 KM,4.0,2 Votes,"258, Moulana Azad Road, Grant Road, Mumbai - 400007, Near Two Tanks"
A Desai Beedi Shop Provision Stores Ajwa sweet Dongri,1.38 KM,,0 Votes,"172 Svp road, S.V.P. Road, Dongri, Mumbai - 400009, ajwa sweet"
Jadeja Govindji Devji Company Sudama Niwas Fort,1.65 KM,4.5,4 Votes,"58/62, Bora Bazar Street, Fort, Mumbai - 400001, Sudama Niwas"
Kushal Masala Near Sandrash Road Station Dongri,1.7 KM,4.5,3 Votes,"Shop No 1,75. Nawab Mansion, Maheshwarri Road, Dongri, Mumbai - 400009, Near Sandrash Road Station,"
King Of Rice Near Bhavna Baug Kamathipura Mumbai Central,1.72 KM,2.7,2 Votes,"101-A, Shop No. 2, S P Road, 6th, Kamathipura-Mumbai Central, Mumbai - 400008, Near Bhavna Baug"
