Name,Distance,Rating,Votes,Address
Ramdev Kirana General Store Near Sun Grace School Mankhurd,0.57 KM,2.0,1 Votes,"Building No 22, Shop No 2, Hiranandani Akruti, Lallubhai Compound Road, Mankhurd, Mumbai - 400043, Near Sun Grace School"
Raj Super Market Maharashtra Nagar Mankhurd,0.59 KM,,0 Votes,"Shop No 16, Chawl No 18, Moreshwar Chawl, Vahhi, Mankhurd, Mumbai - 400088, Maharashtra Nagar"
Bayyan Mata Kirana And General Store Near By Lalu Bhai Compound Mankhurd,0.63 KM,,0 Votes,"Lalu Bhai Compound Shop No 18, Mankhurd, Mumbai - 400043, Near By Lalu Bhai Compound"
Sudama Kirana Stores Mankhurd,0.64 KM,5.0,1 Votes,"Building No 10, Shop No 10, Mangal Murti Complex, Ghatkopar Mankhurd Link Road, Mankhurd, Mumbai - 400043"
Sairaj Kirana General Stores Opticians Subhash Chandra Bose Vidyamandir Maharashtra Nagar Mankhurd,0.65 KM,,0 Votes,"Shivprerna Chawl, Mankhurd, Mumbai - 400088, Opticians Subhash Chandra Bose, Vidyamandir, Maharashtra Nagar"
Kerana store Mankhurd,0.65 KM,3.0,1 Votes,"Lallubhai Compound, Mankhurd, Mumbai - 400043"
Krupa Stores Mankhurd,0.66 KM,3.7,3 Votes,"Biulding No 5, Akruti .,Shop, Lallubhai Compound, Number 2, Road, Mankhurd, Mumbai - 400043"
Shree Ganesh Kirana General Store Near Shivaji Maidan Maharashtra Nagar Mankhurd,0.67 KM,,0 Votes,"Navnath Chawl, Mankhurd, Mumbai - 400088, Near Shivaji Maidan, Maharashtra Nagar"
Girija Super Market Near Bus Stop Mohite Patio Nagar Mankhurd,0.71 KM,5.0,2 Votes,"Shop No 8, Ghatkoper Mankhurd Link Road, Mankhurd, Mumbai - 400043, Near Bus Stop, Mohite Patio Nagar"
Nalin Stores Mankhurd,0.73 KM,2.0,3 Votes,"106,Shop No.7,New Mahada Colony, West, Mankhurd, Mumbai - 400088"
Shahran Bakery Store Mangir Baba Mandir Mankhurd,0.74 KM,3.7,3 Votes,"Cen-634, Room No.936, Krantiveer Chawl, Anna Bhau Sathe Nagar, Mankhurd, Mumbai - 400043, Mangir Baba Mandir"
K K Masala Near Police Chowkei Mankhurd,0.75 KM,5.0,3 Votes,"Building No - 10, Shop No - 2, Lallubhai Compound Road, Mankhurd, Mumbai - 400043, Near Police Chowkei"
Sai Kirana General Stores Maharashtra Nagar Mankhurd,0.77 KM,,0 Votes,"Chawl No 9, Samta Sahakari Gruhnirman Savsta, Mankhurd, Mumbai - 400088, Maharashtra Nagar"
Happy Shoppy Mankhurd,0.77 KM,5.0,2 Votes,"Mankhurd West, Dr.Babsaheb Ambedker Nagar, Govandi East, Mankhurd, Mumbai - 400043"
Swati Kirana General Store Opposite Mhada Building Maharashtra Nagar Mankhurd,0.79 KM,3.3,4 Votes,"109 - C Trimurti Chawl, Maharshta Nagar, Mankhurd, Mumbai - 400088, Opposite Mhada Building, Maharashtra Nagar"
Jagannath General Store Mankhurd,0.81 KM,5.0,2 Votes,"C/21/1,Yashwantrao Chavan Nagar, Ekta Nagar, V.J.B Marg, Mankhurd, Mumbai - 400043"
Rajdhani Traders Near Hiranandani Mankhurd,0.81 KM,,0 Votes,"Shop No 1/52, Lallubhai Compound, Mankhurd, Mumbai - 400043, Near Hiranandani"
Amit Kirana General Stores Besides Suryawanshi Enterprises Mankhurd,0.82 KM,5.0,4 Votes,"General Arunkumar Vaidya Chawl, Yashwant Rao Chavan Road, Mankhurd, Mumbai - 400088, Besides Suryawanshi Enterprises"
New Rajesh Kirana General Stores Sudarshan Dairy Mankhurd,0.82 KM,,0 Votes,"Matang Rishi Nagar, 30 Feet Road, Mankhurd, Mumbai - 400043, Sudarshan Dairy"
Sharik Dairy General Store Mankhurd,0.82 KM,,0 Votes,"No., Sion Panvel Expy, G.T.B.Nagar, Ekta Nagar, Mandala, Mankhurd, Mumbai - 400043"
Shree Sidhanath Masala Store Mankhurd,0.83 KM,5.0,2 Votes,"A/5 Galli No, Ekta Nagar Mankhurd, 3 Shivneri Road, Mankhurd, Mumbai - 400043"
