Name,Distance,Rating,Votes,Address
Shree Laxmi General Stores Opposite ICICI Bank Kopri Thane East,0.03 KM,,0 Votes,"Shop No-08, Kapri Road, Kopri-Thane East, Thane - 400603, Opposite ICICI Bank"
Jodhpur Sweet And Snacks Opp Railway Station Kopri Thane East,0.03 KM,,0 Votes,"Shop No.8,Jyostna Chs, Station Road, Kopri-Thane East, Thane - 400603, Opp,Railway Station"
Bhavani Dryfruit General Store Opposite Railway Station Kopri Thane East,0.04 KM,5.0,1 Votes,"Shop No 07 Gr. Floor Jyostna Apartment, Station Road, Kopri-Thane East, Thane - 400603, Opposite Railway Station"
Rampuri Communication And General Store Opp Bus Stop Kopri Thane East,0.05 KM,,0 Votes,"Kopri Colony, Thane, Thane Station Road, Kopri-Thane East, Thane - 400603, Opp. Bus Stop"
Bhavani Medical And General Store Opposite Railway Station Kopri Colony thane East,0.11 KM,,0 Votes,"Shop No.07 Jyostna Apartment, Station Road, Kopri Colony-thane East, Thane - 400603, Opposite Railway Station"
Om Traders General Store Wagle Estate Thane Thane West,0.13 KM,,0 Votes,"Section No - 1, Shree Nagar, Thane West, Thane - 400601, Wagle Estate,Thane"
Sai Krupa General Store Near Mangla School Thane East,0.13 KM,,0 Votes,"Shop No. 5, L T Road, Thane East, Thane - 400603, Near Mangla School"
Rajesh Stationery General Store Opp Canara Bank Thane East,0.16 KM,4.5,2 Votes,"Draupati Amrut, Shop No 8, Station Road, Thane East, Thane - 400603, Opp Canara Bank"
New Rajesh Stationers General Store Near Hotel Twins Thane East,0.18 KM,5.0,1 Votes,"Shop No.8, Ranewadi (Ranebhavan Biulding), Kopri Colony, Thane East, Thane - 400603, Near Hotel Twins"
Jai Ganesh Novelty And General Store Thane East,0.21 KM,,0 Votes,"Rambhau Mhalgi Road, Sudarshan Colony, Daulat Nagar, Thane East, Thane - 400603"
S T General Store Near Thane Station Thane West,0.22 KM,,0 Votes,"Shop No1, Station Road, Thane West, Thane - 400601, Near Thane Station"
Matvi General Stores,,,0 Votes,Thane - 400601
Mahaveer General Stores Thane West,0.26 KM,4.5,2 Votes,"Thane West, Thane - 400601"
Veera General Stores Opposite Railway Station Thane West,0.26 KM,,0 Votes,"3, Samadhan Building, Thane West, Thane - 400601, Opposite Railway Station"
Hindustan Kirana Stores Kopri Thane West,0.27 KM,,0 Votes,"Shop No. 7, Gautam Arcade, Raut Road, Thane West, Thane - 400601, Kopri"
Tanmai Provision General Store Mehata Pharmaceutical Company Kopri Colony thane East,0.28 KM,,0 Votes,"0/2 R K Jivdani Niwas, Chandarkar Road, Kopri Colony-thane East, Thane - 400603, Mehata Pharmaceutical Company"
Kavita Dry Fruits Nr Rajshree medical shop Kopri Thane East,0.28 KM,3.5,2 Votes,"Shop No B3 Gurunanak Co HSG Society, Fire brigade, Kopri-Thane East, Thane - 400603, Nr Rajshree medical shop"
SAI Shradha Pan General Stores Kopri thane East,0.28 KM,,0 Votes,"Prem Nagar Society, Kopri-thane East, Thane - 400603"
Vikram Traders Near Mirani Nagar Kopri Thane East,0.29 KM,4.0,3 Votes,"Shop No 4, Seema Society, Kopri Colony, Kopri-Thane East, Thane - 400603, Near Mirani Nagar"
Dinesh Dry Fruits And General Stores Near Gurudwara Thane East,0.29 KM,4.0,1 Votes,"A1/3 , Shiv CHS, Sadhu Vasmani Marg Kopri Colony, Thane East, Thane - 400603, Near Gurudwara"
Vijay General Stores Thane West,0.31 KM,4.0,1 Votes,"Yashodhan,Chhatrapati Shivaji Path, Ambedkar Chowk, Thane West, Thane - 400601"
Vinod General Store Kisan Nagar 2 Thane West,0.31 KM,,0 Votes,"Gupta Niwas, Road No 16, Thane West, Thane - 400601, Kisan Nagar 2"
Harish General Stores Opp Sarvodaya Society Kopri Colony Thane East,0.32 KM,3.7,3 Votes,"Shop No 31 & 35 Kopri Colony, Kopri Colony, Kopri Colony-Thane East, Thane - 400603, Opp Sarvodaya Society"
Shree Ganesh General Store Opposite Mangala Hindu High School Thane East,0.32 KM,,0 Votes,"Shop 8 Godavari Appartment, Tilak Road, Thane East, Thane - 400603, Opposite Mangala Hindu High School"
Muhavelly Kirana Store Maveli Thane West,,,0 Votes,"Shop No2,Sanlep Niwas,, Kisan Nagar -3,, Thane West, Thane - 400601, Maveli"
Yogita General Store Thane Thane West,,,0 Votes,"Shop No 7,Snatoshi Bhavan,, Bhatwadi, Kisan Nagar - 3,, Thane West, Thane - 400601, Thane"
Jagannath General Store Shri Complex Kisan Nagar 3 Thane West,,,0 Votes,"Shop No 3,B/Wing ,, Ground Floor,, Thane West, Thane - 400601, Shri Complex,Kisan Nagar -3."
Barnwal General Stores Thane West,,,0 Votes,"Vadhaman Bus Stop, Old Agra Rd,, Old Agra Rd, Thane West, Thane - 400601"
Jailaxmi Pro Store Sathe Nagar Wagle Estate Thane West,,,0 Votes,"Shop No.- 606, Road No -22,, Thane West, Thane - 400601, Sathe Nagar,Wagle Estate,"
Laxmi Novelty Telecom Wagle Estate Thane West,,,0 Votes,"Shop No -3,, Indra Nagar,, Thane West, Thane - 400601, Wagle Estate,"
Vinod Kirana Stores Opp Sundaram Bldg Thane West,,,0 Votes,"Panchpakhdi, Kashinath, Tandel Chawl, Naupada,Kashinath,, Thane West, Thane - 400601, Opp Sundaram Bldg"
Sai Prasad General Store Kisan Nagar No 2 Thane West,,,0 Votes,"Shop No 5, Road No 16, Thane West, Thane - 400601, Kisan Nagar No 2"
Sailesh General Store Padwal Nagar Thane West,,,0 Votes,"Shop No - 2,, Purnima Dharshan,, Thane West, Thane - 400601, Padwal Nagar,"
Sandeep General Store Kisan Nagar 3 Thane West,,,0 Votes,"Shop No -3,Kusumnagraj Bldg., Bhattwadi, Thane West, Thane - 400601, Kisan Nagar - 3"
Sneha Kirana General Store Wagle Estate Thane West,,,0 Votes,"Nehru Nagar No-1,, Rd No-16,, Thane West, Thane - 400601, Wagle Estate,"
Tiwari General Store Kisan Nagar 3 Thane W Thane West,,,0 Votes,"Shop No-1,, Panchpandu Bld,, Thane West, Thane - 400601, Kisan Nagar-3,Thane W."
Rajnarayan General Store Thane West Thane West,,,0 Votes,"Shop No- 1/2, Ameena Bai Chawl,, Sawarkar Nagar,, Thane West, Thane - 400601, Thane West."
Maharashtra Store Thane West Thane West,,5.0,3 Votes,"Opp Anand Kripa Tower,, Huzoori Darga,, Thane West, Thane - 400601, Thane West."
Jalaram Gen Store Thane West Thane West,,,0 Votes,"Shop-2,Gagan Giri Apt,, Sawarkar Nagar,, Thane West, Thane - 400601, Thane West."
Satguru Medical And General Store Near Prem Nagar Thane East,0.32 KM,4.3,14 Votes,"Shop No 02, Sainath Darshan, Kopri Colony Road, Thane East, Thane - 400603, Near Prem Nagar"
Tejal General Kirana Store Mith Bandar road Thane East,0.32 KM,,0 Votes,"Shop No-45, Sai Sadan Chawl, Chendani Koliwada Chawl, Thane East, Thane - 400603, Mith Bandar road"
