Name,Distance,Rating,Votes,Address
Gurukripa general stores Colaba Market Colaba,0.86 KM,3.5,1 Votes,"Shop no 22, dargha bldg, Nowroji street, Colaba, Mumbai - 400005, Colaba Market"
Ganesh General Store Near Lalit Building Colaba,0.96 KM,5.0,1 Votes,"Shop No 30, 37, Wodehouse Road, Colaba, Mumbai - 400005, Near Lalit Building"
Javed General Stores Opposite Telephone Bhavan Colaba,1.03 KM,4.2,11 Votes,"Shop No 6 Mistry Chamber Building, Colaba, Mumbai - 400005, Opposite Telephone Bhavan"
Nandanis Oil General Stores Colaba,1.03 KM,3.0,1 Votes,"12, Rajwadkar Street, Colaba, Mumbai - 400005"
Garden General Store Colaba,1.15 KM,5.0,6 Votes,"Malabar Mansion, 37, Colaba Causeway, Gundecha Garden, Colaba, Mumbai - 400005"
Kamal Corner A B Road Colaba,1.19 KM,5.0,1 Votes,"4/14, Kamal Mansion, Haji Niyaz Ahmed Azmi Marg, Colaba, Mumbai - 400005, A B Road"
K M Stores Near Radio Club Colaba,1.21 KM,,0 Votes,"1 Kamal Mension, A B Road, Colaba, Mumbai - 400005, Near Radio Club"
New Colaba Stores Colaba Colaba,,,0 Votes,"Nanu Bhai Trust Bldg 55, Rajwadkar Street, Colaba, Mumbai - 400005, Colaba"
Ishwar General Store And Bhaji Bhandar Centre Sundar Nagari Colaba,,,0 Votes,"Room No.253, Lala Nigam Road, Colaba, Mumbai - 400005, Sundar Nagari"
Faizan Enterprises,,,0 Votes,"Shop No 1 ICL Colony, Turbhe Sector 21 Road, Mumbai - 400005, Near ICL School"
Bhart Medical General Store Colaba,,,0 Votes,"Colaba, Mumbai - 400005"
Zaveri General Store Near Delhi Darbar Colaba,,,0 Votes,"Colaba, Mumbai - 400005, Near Delhi Darbar"
Arvind General Store Near Bus Depo Colaba,,,0 Votes,"Ganesh Murti Nagar Part No 3, Caption Prakash Pethe Margh, Colaba, Mumbai - 400005, Near Bus Depo"
Jayshree General Stores Near Taj Mahal Hotel Colaba,1.53 KM,4.0,1 Votes,"Shop No-30, 1st Floor, Sumitra Market, Navy Nagar, Colaba, Mumbai - 400005, Near Taj Mahal Hotel"
Nazimuddin Bread Shop Behind Taj Hotel Colaba,1.59 KM,5.0,2 Votes,"11, Talloh Road, Colaba, Mumbai - 400005, Behind Taj Hotel"
Siddiqi communication Colaba,0.25 KM,,0 Votes,"Shop no 105, Wood house, Colaba, Mumbai - 400005"
Shakti General Stores Opposite Station Workshop Eme Colaba,0.46 KM,,0 Votes,"Captain Prakash Pethe Marg, Colaba, Mumbai - 400005, Opposite Station Workshop Eme"
Galaxy Store Opposite Raheja Center Nariman Point,1.11 KM,,0 Votes,"Shop 6, Free Press Journal Marg, Nariman Point, Mumbai - 400021, Opposite Raheja Center"
General Telecom India Ltd Nariman Point,1.31 KM,,0 Votes,"Nariman Point, Mumbai - 400021"
Mahavir Kirana Store,,,0 Votes,Mumbai - 400021
