Name,Distance,Rating,Votes,Address
Food Plus Snacks Minimart Collector Colony Chembur East,1.81 KM,,0 Votes,"Plot No 116, Shop No 3, Ekjyot Satkar Cooperative Housing Society, Chembur East, Mumbai - 400074, Collector Colony"
Anil Stores Chembur East,1.81 KM,4.0,8 Votes,"Vasi Naka, Gurudwara, Sharad Nagar, Ramakrishna Chemburkar Marg, Chembur East, Mumbai - 400074"
Adarsh General Store Old Brk T 41 Chembur Colony chembur East,1.82 KM,,0 Votes,"Shop No 1, Chembur Colony, Chembur Colony-chembur East, Mumbai - 400074, Old Brk T.41"
Bolanath Chembur East,1.83 KM,3.0,4 Votes,"Mmrd Colony, Bharat Nagar, Mahul Road, Chembur East, Mumbai - 400074"
Jayshree General Store Chembur East,1.84 KM,,0 Votes,"Vasi Naka, Gurudwara, S V Patel Nagar, Ramakrishna Chemburkar Marg, Chembur East, Mumbai - 400074"
Dinesh General Store Near Neeldurga Hotel Chembur,1.85 KM,4.5,2 Votes,"W T Patil Marg, Chembur, Mumbai - 400071, Near Neeldurga Hotel"
P S Pan And General Stores Saint Anthony s School Chembur East,,,0 Votes,"302/9, St Anthony's Road, Chembur East, Mumbai - 400071, Saint Anthony's School"
Swastik Medical General Stores Chembur East,,,0 Votes,"Thakur Cottage, Chembur East, Mumbai - 400071"
Radhe Krishna Medical General Stores Chembur East,1.88 KM,,0 Votes,"Shankar Dewal Vashinaka, Ramakrishna Chemburkar Marg, Chembur East, Mumbai - 400074"
Salunke Tea Depot And General Stores Chembur,1.88 KM,5.0,2 Votes,"Garuckets Chawl, Kashinath Patil Wadi, Mukti Nagar, Chembur, Mumbai - 400071"
Shree Mauli Krupa Dudh Dairy Chembur East,1.89 KM,3.0,4 Votes,"No 2, Nagesh Patilwadi, Ghatla, Khardev Nagar, Chembur East, Mumbai - 400071"
Savla General Stores Chembur,1.89 KM,,0 Votes,"Colony, Jivan Sangram Nagar Road, Chembur, Mumbai - 400071"
