Name,Distance,Rating,Votes,Address
Durgeshwari Medical General Store Near Railway Station Lower Parel,0.19 KM,4.2,14 Votes,"Shop No 20, Trishul Building No 1, G K Marg, Lower Parel, Mumbai - 400013, Near Railway Station"
Rainbow Xerox Stationers Near Peninsula Business Park Lower Parel,0.2 KM,,0 Votes,"Pathan Chawl 162, Shop No 03, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013, Near Peninsula Business Park"
Vaibhav supari general stores Near fish market Lower Parel,0.23 KM,3.6,5 Votes,"shop no 3/A, n.m.joshi marg, Lower Parel, Mumbai - 400013, near fish market"
Bhagya Laxmi General Store Near Lower Parel Station Lower Parel,0.25 KM,,0 Votes,"Shop No:194,Gudhwala Chawl, N M Joshi Marg, Lower Parel, Mumbai - 400013, Near Lower Parel Station"
Rishabh Stationery General Stores Lower Parel,0.26 KM,3.0,1 Votes,"327-329 R R Thakkar Chawl, G K Marg, Lower Parel, Mumbai - 400013"
K D Patel General store S b marg Lower Parel,0.26 KM,,0 Votes,"Ahmed selar, Matulya center, Lower Parel, Mumbai - 400013, S.b.marg"
Ashirwad Medical And General Store Lower Parel,0.27 KM,,0 Votes,"6, Shiv Smruti, Delisle Road, Lower Parel, Mumbai - 400013"
Chimanlal Brothers Opp peninsular tower Lower Parel,0.31 KM,,0 Votes,"shop no:181/182 jathia mansion, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013, opp peninsular tower"
Gunshi Govar Shah Opposite Peninsula Tower Lower Parel,0.35 KM,,0 Votes,"Koli Chawl No 1, Shop No 4, G K Marg, Lower Parel, Mumbai - 400013, Opposite Peninsula Tower"
Mahaveer Store Opposite Phoenix Mill Compound Lower Parel,0.36 KM,3.0,2 Votes,"Shop No 14, Kimji Nagji Chawl No 1, Tulsi Pipe Road, Senapati Bapat Marg, Lower Parel, Mumbai - 400013, Opposite Phoenix Mill Compound"
Rajnikanth Asharia Beside Bawla Masjid Lower Parel,0.37 KM,,0 Votes,"Shop No. 14, Building No. 13, N M Joshi Marg, Lower Parel, Mumbai - 400013, Beside Bawla Masjid"
M S SAI Siddhi Lower Parel,0.38 KM,,0 Votes,"2/19, Khimji Nagji Building, Septi Bapat Marg, Lower Parel, Mumbai - 400013"
New Ketan Stores Curry road Lower Parel,0.4 KM,,0 Votes,"diwanji bldg, Lower Parel, Mumbai - 400013, curry road"
Ketan General Store Near Curry Road Lower Parel,0.42 KM,,0 Votes,"Shop No:5b Devgiri Bldg, Delisle Road, Lower Parel, Mumbai - 400013, Near Curry Road"
Ketan General stores Curry road Lower Parel,0.42 KM,,0 Votes,"Devgiri bldg, Lower Parel, Mumbai - 400013, curry road"
Sha Damji Jivraj General Store Opp peninsula bussiness park Lower Parel,0.43 KM,,0 Votes,"shop no.1, Koli Chawl, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013, opp peninsula bussiness park"
